Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@riyameera5936,Kya vlog tha ❤ bohot badhiya,0,0,0.0,1.0,0.0,0.0,Neutral
@tejaspatel9672,Favourite tech guy but loving more ur this type of vlogs 👍👍,7,0,0.0,0.673,0.327,0.7469,Positive
@mohitkumarjakhar1440,"Best and purest vlog, much better compared to all other vloggers out there ...💯❤️",2,0,0.0,0.628,0.372,0.7964,Positive
@Truemeejoy,Please more of these vlog… explore Indian historical places also if possible then cover taxila too,0,0,0.0,0.867,0.133,0.3182,Positive
@MrPawan_,Way of explanation or respect of over culture...❤❤❤<br>This is the best vlog I have seen .Tech ❤️‍🔥 always Rock .🎉,8,0,0.0,0.7,0.3,0.8074,Positive
@Rhythm_Tiw,"Loved to see our culture and history, knowledgeable vlog. 👍👌",3,0,0.0,0.698,0.302,0.5994,Positive
@anitapatil3437,Sigariya features prominently in my book Mandodari: The UntoldStory. Never visited yet. Thanks for sharing 🙏,0,0,0.132,0.714,0.154,0.1012,Positive
@DrMonaSingh,In my opinion these are not the burnt marks but water damage on marble.,1,0,0.249,0.751,0.0,-0.6486,Negative
@Amananuj39,"Shlok Bhaiya, I got to learn from this video of yours, it was of very extra level, we have watched many videos but got to learn the most from your video.❤❤ Love from samastipur bihar 🙏🏻🙏🏻",4,0,0.0,0.854,0.146,0.7783,Positive
@Kashyap-kf6bd,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=353"">5:53</a>  kashyap it&#39;s me 😅😅❤❤😂😂",6,0,0.0,1.0,0.0,0.0,Neutral
@Mahakvish45,Har har Mahadev❤🙏🏻 hme vlog bhut acha lga ap bhut ache vlog banate ho ese hi or vlog banayega❤️😊,0,0,0.126,0.874,0.0,-0.3818,Negative
@kushalnat339,भाई मैं आज तक बहुत वीडियो देखी लेकिन आप जैसी अच्छी वीडियो कहीं नहीं देखी भाई आपने इस वीडियो में जितना भी दिखाया है वह सही दिखाए कोई गलत नहीं भाई बिल्कुल सत्य बात है जो आप बोल रहे भाई आपको दिल से धन्यवाद❤❤❤ जय जय श्री राम जय वीर बजरंगबली 🚩🚩🚩🚩🚩🚩🚩🚩,0,0,0.0,1.0,0.0,0.0,Neutral
@legend99053,That&#39;s called the Actual Vlog 🎉,6,0,0.0,1.0,0.0,0.0,Neutral
@movieshiIl,Bestest Vlog I&#39;ve ever scene in my entire life.❤️,4,0,0.0,1.0,0.0,0.0,Neutral
@abhirajdixit8617,"After Lanka was burned by Lord Hanuman, Ravan instantly summoned Lord Vishvakarma to repair Lunka over night.<br>That&#39;s why when Lord Hanuman return to Lanka with the entire army he was shocked that how Lanka got repaired overnight like nothing happened.<br>Then Vibhishan clarify that this is because Lord Vishvakarma is not in position to refuse to Ravan&#39;s summon.<br>So according to me these marks are due to ageing of rocks not because of burns caused by Lord Hanuman.<br><br>Also there are several repairs done by other rules so changes are obeous. For example As we know that Ravan was about 35 foot but the stairs and walls are still very small in comparison.",1,0,0.029,0.955,0.016,-0.128,Neutral
@ujjwalasule9265,"खूप सुंदर वर्णन किया हें व्हीडिओ देखने मे आंनद आया!! अभी हमने dr. अनिता गुप्ते द्वारा लिखित इंग्लिश माध्यम मे mandodri :- The untold story पढने को मिली  लंका के रावण, मांदोदरी  अन्य सभी का खूप सुंदर वर्णन पढने को मिला!!इसी पुस्तकं का मराठी भाषांतर भी उन्ही के द्वारा लिखित मांदोदरी :- एक निशब्द कहाणी &quot;dr. अनिता गुप्ते  पोथी. कॉम पर उपलब्ध हे!!",4,0,0.0,1.0,0.0,0.0,Neutral
@amitgaming4331,This is called real vlog 🔥🔥🔥,8,0,0.0,1.0,0.0,0.0,Neutral
@parthivmanoj04,"Bro please do visit, Kailasa Temple, Ellora, Maharashtra... Kailasa Temple is also of great historical importance and its underlying mysteries about its construction is just awesome and spectacular. Personally, I really want to see your vlog on it! 🫡🫡🫡",16,1,0.0,0.689,0.311,0.9311,Positive
@avanishshukla172,What a vlog brother keep it up,0,0,0.0,1.0,0.0,0.0,Neutral
@MystryWanderer,"From where you use background sounds copyright free (suspens, heroic and warrior)? I am new if anyone can tell then please tell.",0,0,0.0,0.662,0.338,0.8481,Positive
@Onkaradhude,We want more vlogs like this ❤❤,6,0,0.0,0.551,0.449,0.4728,Positive
@ravianand5677,That&#39;s called informative vlog !!😊❤️,3,0,0.0,1.0,0.0,0.0,Neutral
@rohanjoshi8478,Asome ❤ vlogs asy hi videos bano,0,0,0.0,1.0,0.0,0.0,Neutral
@Rudyreels,Keep up doing these kind of videos,0,0,0.0,1.0,0.0,0.0,Neutral
@rajharshad8114,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=122"">2:02</a> pe piche dogy ko dekhoo😂😂",6,0,0.0,1.0,0.0,0.0,Neutral
@KKJi001,Bhai dil khush kar diya Jai Shri Ram,2,0,0.0,1.0,0.0,0.0,Neutral
@bhajan_marg147,Jay Shree Ram 🚩🚩🚩🚩,2,0,0.0,1.0,0.0,0.0,Neutral
@arpangarai7557,We want these types of vlogs ❤❤,6,0,0.0,0.822,0.178,0.0772,Positive
@simpleboy4209,Thank you<br>Ese historical place ka vlogs banaya kare bhai <br>Nice explain ❤<br>Jay shree Ram 🚩,3,0,0.0,0.839,0.161,0.3612,Positive
@amarpalijamwal3145,Maza Aa Gaya bro thank you mujh ghr bethe Sri Lanka ghumane k liye,0,0,0.0,0.828,0.172,0.3612,Positive
@Pantomathh,our ancient culture is full of rich history.,0,0,0.0,0.66,0.34,0.5574,Positive
@Gamentus,We want More of historical Content Loved this video your theories were amazing So realistic that was what a literate person can tell we will love such more videos Genuinely ❤,3,0,0.0,0.654,0.346,0.9217,Positive
@Am1Rockon,This is called a quality vlog❤. Dil se achi lagi vlog apki❤,3,0,0.0,1.0,0.0,0.0,Neutral
@harshitsoni2944,Bohot izzat de rha h ravan ko <br>Raja ravan 😊 bohot acha german Shefford se yhi ummid ker sekte h,0,0,0.0,1.0,0.0,0.0,Neutral
@mr.dsarthak8667,THE WAY HE SAID RAVAN JI 😌😌😌😍,0,0,0.0,1.0,0.0,0.0,Neutral
@S2.NEWZ.WALA.,We want more vlog on historical places ..❤,5,0,0.0,0.843,0.157,0.0772,Positive
@devanshmishravlogs007,"Jai shree Ram 🙏 Jai Hanuman || &amp; Bruh Really amazed and literally hats off as you respected Ravana ji by calling him Raja ravan or ravan ji || Now i perfectly say u r really a Inspiration or admirer for a vlogger like me it&#39;s good seems watching ur vlogging skills 👌🤠First time I saw a perfect vlogger overall, Btw nice Vlog || 👍👌☺️",4,0,0.0,0.62,0.38,0.9825,Positive
@neetajayawant2739,Yess.. Your vlog is good<br>But all these things we gone through in Dr. Anita Gupte&#39;s book &#39;Mandodari&#39; deep study and introduced us unknown face of Mandodari.. Which we were not  aware about her.,1,0,0.0,1.0,0.0,0.0,Neutral
@dancelovers1777,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=938"">15:38</a> lion nhi &quot;Yazhi&quot; ki banavat hai ye...Jo ki dianasore se bhi pehle hote the",1,0,0.0,1.0,0.0,0.0,Neutral
@dhruba8879,I love these type of vlogs... please visit more historical places &amp; make more knowledgeable vlogs like this.❤️,4,1,0.0,0.602,0.398,0.8505,Positive
@hyperjod1,"The type of content everyone needed , big W Shlok❤",6,0,0.0,1.0,0.0,0.0,Neutral
@KunalKumar-tm1dh,More like this please,0,0,0.0,0.258,0.742,0.6954,Positive
@bkswain1258,Far better than Ramsethu movie. 😊<br><br>Great experience brother.,0,0,0.0,0.707,0.293,0.4404,Positive
@kapuchavdathetravelerexplor95,"श्रीलंका वाले रामायण के बारे मैं क्या बोलते है लड़ाई हुई थी , जलाया गया था हनुमान जी के द्वारा , सोने थी लंका वगेरे वगेरे",9,1,0.0,1.0,0.0,0.0,Neutral
@ranjeetadehariya1068,We need more this type of vlogs bbaiay❤❤,2,0,0.0,1.0,0.0,0.0,Neutral
@ashishnuri1210,Bro Jacket Awesome hai apki!!,0,0,0.0,0.461,0.539,0.6892,Positive
@Podcast_With_Ayan,Professional Video Making ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@nidhiyasuresh26,Please do more vlogs on historical places it&#39;s really interesting.,3,0,0.0,0.602,0.398,0.6478,Positive
@adsadarshkaushik6367,Aisa vlog banaooo full support bhai❤❤❤❤❤❤❤,3,0,0.0,0.649,0.351,0.4019,Positive
@tanishkagawde8443,Amazingg!!,0,0,0.0,1.0,0.0,0.0,Neutral
@nepalkalpana,It&#39;s so mesmerizing ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@aryandubey5733,1st VLOGGER WHO CAME IN RAVAN FORTS❤,12,1,0.0,1.0,0.0,0.0,Neutral
@gauravkumarpatel569,Your narration gives a different vibe which is immensely positive 😌😌,3,0,0.0,0.714,0.286,0.5574,Positive
@user-nd5jg1if3f,Bhai Assam AA jau shivsagar ma..<br>Bahat cheja ha explore karna ki?,0,0,0.0,0.806,0.194,0.34,Positive
@ankitachanda,Very interesting vlog 😊😘,0,0,0.0,0.501,0.499,0.4576,Positive
@AIMMPPSC2324,One of the bestest vlog on yt 👏<br><br><br>Edit - I watched whole vlog without skipping 😊,4,0,0.0,1.0,0.0,0.0,Neutral
@SanatanBoy_01,No.1 vlog better than any vloger😍.Go to such a spiritual place and post a vlog brother plzz🙏👍,3,0,0.0,0.828,0.172,0.4404,Positive
@manishatripura3365,Humein aise hi vlog chahiye India me bhi aise bohot sare jagah hai,0,0,0.0,1.0,0.0,0.0,Neutral
@amanverma8281,That&#39;s Called A Real Blog,0,0,0.0,1.0,0.0,0.0,Neutral
@maulikbhatia9961,We need more vlogs like this,3,0,0.0,0.643,0.357,0.4173,Positive
@mohitsharma6753,"@SHLOK SHRIVASTAV WE REALLY LOVE THIS VLOG. - Appreciate your journey... Every one who is seeing this vlog want a Real Journey On &quot;Ramayana&quot; not what other says but yes a true technical devotional... LOVE IT SALUTE FOR YOUR JOURNEY, AND A HUMBLE REQUEST TO GO FOR A COMPLETE RAMAYANA JOURNEY..",11,0,0.0,0.643,0.357,0.9725,Positive
@parthgaming4658,BRO WE WANT THESE TYPE OF VOLGS,0,0,0.0,0.822,0.178,0.0772,Positive
@Bcoolgamer,The triangle draw by tech burner is looking like illuminati 😅😂,0,0,0.0,0.8,0.2,0.3612,Positive
@kishankumarbaiga1658,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=959"">15:59</a> सिर में नही Bro गले में था। सांप। 😊",4,0,0.0,1.0,0.0,0.0,Neutral
@TheBongLiner,Tech burner and the mystery of black colour rock surface😅,4,0,0.0,1.0,0.0,0.0,Neutral
@Shrutipradhan02,Intresting ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@anandgondkar9275,Fantastic vlog,0,0,0.0,0.217,0.783,0.5574,Positive
@tanujabora2144,We want need more videos like this ❤,3,0,0.0,0.551,0.449,0.4728,Positive
@luckyarya11,"Just started watching the vlog and scene <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=71"">1:11</a> got me thinking that the brother revised Indian Literature before the trip.😂 Btw, I&#39;m studying the same, so seems like this vlog will be knowledgeable for me....",6,0,0.0,0.926,0.074,0.4173,Positive
@ganeshsahu8665,❤ Jay Jay shree Ram Hanuman 🙏,1,0,0.0,1.0,0.0,0.0,Neutral
@daminigupta3929,Just one word: goosebumps😮,0,0,0.0,1.0,0.0,0.0,Neutral
@UH0000,After watching this video my respect for Shlok bhai 📈📈📈,9,0,0.0,0.744,0.256,0.4767,Positive
@ankitbhusari5587,We want this type of historical vlogs,4,0,0.0,0.822,0.178,0.0772,Positive
@CHEEKU_PAHADI,Ye hua vlog.....nice work...,0,0,0.0,1.0,0.0,0.0,Neutral
@mellowmmmm,This vlog looks more like solving a conspiracy... Interesting👏🏻,0,0,0.0,0.523,0.477,0.6674,Positive
@FUN.360,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1645"">27:25</a> aur aajkal ke Baba bolate H mujhe 18 shastro ki knowledge h 😂",6,1,0.0,1.0,0.0,0.0,Neutral
@SUBHRAJITDEY972,Jai jai bajarang Bali ❤🕉,4,0,0.0,1.0,0.0,0.0,Neutral
@225mishrajayesh3,Nice vlog 😊,0,0,0.0,0.263,0.737,0.4215,Positive
@Kakashi-vy6xv,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1748"">29:08</a> skull💀",1,0,0.0,1.0,0.0,0.0,Neutral
@kishanrojara7784,Vlog channel pe is level ka content  respect to tech burner ❤,4,0,0.0,0.763,0.237,0.4767,Positive
@armymanbholuparmar9870,Lovely vlog ❤ Jai shree Ram,7,0,0.0,0.513,0.487,0.5859,Positive
@Suman011Kumari-gm3jd,Great job good seen,0,0,0.0,0.222,0.778,0.7906,Positive
@user-cp7vs7vd3z,Such a good video ree ❤❤❤,0,0,0.0,0.58,0.42,0.4404,Positive
@samikshyaneupane10,"i am not that intrested in ravan but after this vlog i am much more intrested , thank you tech burner",4,0,0.0,0.823,0.177,0.5672,Positive
@vaibhavjoshi8434,Bro we wants this types of video&#39;s ❤❤❤❤🎉,4,0,0.0,1.0,0.0,0.0,Neutral
@Thepatriotpodcast24,How respectful u r..?<br>Ravanji,0,0,0.0,0.4,0.6,0.4588,Positive
@ayonpop7391,Ramaron Ramaron 🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@SteveFF9,❤I really proud to be hindu 🚩🕉️,9,0,0.0,0.639,0.361,0.5256,Positive
@deepakroy9432,Bro just created the vibe ❤❤❤,3,0,0.0,0.714,0.286,0.25,Positive
@businessnews9292,Snake :🐍🐍 nice to meet you<br>Shlok no no don&#39;t nice to meet you 😂😂😂😂😂😅😅😅😅,0,0,0.22,0.5,0.28,0.296,Positive
@saiteja-rh8dt,bro damn good editing,0,0,0.355,0.263,0.382,0.0516,Positive
@harshitgupta8700,Pls make series of historical monuments ❤❤,4,0,0.0,0.822,0.178,0.0772,Positive
@AbhishekChattopadhyay1,Now this is called VLOG ✅😄,4,0,0.0,1.0,0.0,0.0,Neutral
@mafiaflexy7445,OG vlogs❤,0,0,0.0,1.0,0.0,0.0,Neutral
@iRajdeepSingh,"I think rocks appear black because over a long period of time, during rainy seasons, a large amount of algae develops on them. After the rainy season, the algae gets burned in the sunlight. This process goes on for many years, causing the rocks to have a black texture. In places where rocks are not black, there should be no effect of rainwater. In some places, somebody cleans the area where they can reach.<br><br>Algae are a diverse group of aquatic organisms that can grow on rocks and other surfaces. They are photosynthetic and can produce pigments that give them a green, brown, or red color. Algae can grow on rocks in both freshwater and saltwater environments. When algae grow on rocks, they can create a dark coating that can make the rocks appear black. This coating is often referred to as “rock varnish” or “desert varnish” and is composed of minerals, clay, and organic matter. The exact process by which rock varnish forms is still not fully understood, but it is thought to involve the growth of bacteria and fungi, as well as the accumulation of wind-blown dust and other particles.<br><br>It is possible that the presence of algae on rocks could contribute to the formation of rock varnish, but this is not the only factor involved. Other factors that can influence the formation of rock varnish include the type of rock, the climate, and the amount of time that the rock has been exposed to the elements. In some cases, the presence of lichens or other organisms on rocks can also contribute to the formation of rock varnish.",0,0,0.02,0.948,0.032,0.6486,Positive
@illuminati935,They want to destroy our history but it can not be destroyed. <br><br>Jay shree Ram 🚩🚩,3,0,0.113,0.655,0.231,0.3274,Positive
@freefireiqgaming492,💞 हर हर महादेव 🙏,8,0,0.0,1.0,0.0,0.0,Neutral
@shailly220,Best best best work 🙏🌺🌺<br>Aise hi banae🪔🌺🌺🌺🙏,0,0,0.0,0.241,0.759,0.9274,Positive
@riyasingh1119,Jai Shree Ram ❤️🙏🏻🌸,0,0,0.0,1.0,0.0,0.0,Neutral
@RtfrishuYT,❤❤,16,1,0.0,1.0,0.0,0.0,Neutral
@CringeANIME880,I am waiting for Part 2 and He Has Come..❤❤,15,0,0.0,1.0,0.0,0.0,Neutral
@kittupatel7156,Good job 👏👏,0,0,0.0,0.408,0.592,0.4404,Positive
@Chirag_2134,Bro I am here to give you more motivation please made this type of videos for at least four to five or six months,0,0,0.0,0.799,0.201,0.6453,Positive
@MirSarwar,The vlog we never expected but definitely needed..... Please guys stop cringe vloggers like saurav and vlogs like this viral this is a masterpiece ❤❤❤,65,0,0.147,0.464,0.389,0.8863,Positive
@rj_pintu_official,"Like this as a dream vlog, thanks bro for this type of vlogs 😌",3,1,0.0,0.549,0.451,0.7506,Positive
@Tater_chad,The real meaning of vlog 😮😮,0,0,0.0,1.0,0.0,0.0,Neutral
@bunnybantai24306,Love this ❤❤,0,0,0.0,0.323,0.677,0.6369,Positive
@_debitors_,You should start a series of this type of video It is very interesting to watch Thankyou ❤,8,0,0.0,0.834,0.166,0.4576,Positive
@sarthakmishra5762,legends watched it without skipping any second❤❤,7,2,0.0,1.0,0.0,0.0,Neutral
@HadesAop,"@shloksrivastava I really enjoy your video. It is full of adventure for me, and u explain everything very well about this historical place.  this video so amazing",0,0,0.0,0.617,0.383,0.9194,Positive
@XMLRohanYt,Osam bro ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@prakash_zyoti,This is the type of vlog we want ❤,2,0,0.0,0.843,0.157,0.0772,Positive
@purushottamraj8544,We want more historical vlog ❤,3,0,0.0,0.755,0.245,0.0772,Positive
@Vimarshbysachin,Bhai ye ek chattan k upr bna buddhist mahavihar hai.. Iska formation mahavihara architecture h.Mahayan reached in shrilanka long back.,0,0,0.0,0.928,0.072,0.1027,Positive
@aniketdikonda5975,One recommendation Please visit Raigad Fort atleast once❤❤,0,0,0.0,0.753,0.247,0.3182,Positive
@bhavya__jain,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1199"">19:59</a> there is a snake? In swiming pool",4,0,0.0,1.0,0.0,0.0,Neutral
@Vikasdivyakirti_0,Really shlok bhai you are doing a fabulous job ...<br>From being a tech guy your interest towards mythology is really amazing ❤️,69,7,0.0,0.618,0.382,0.8883,Positive
@milanparajuli3695,Definitely connecting three different cultures or nations let’s say ravan from srilanka ram from ayodhya india and ma sita from janakpur nepal ❤️❤️❤️,0,0,0.0,0.891,0.109,0.4019,Positive
@Jeet-ho5eu,Lovely ❤,0,0,0.0,0.0,1.0,0.5859,Positive
@Stuntloveryt,Let&#39;s vote for part 2 of this video ❤,6,0,0.0,1.0,0.0,0.0,Neutral
@abhishektyagi5063,We want more Ramayana and Mahabharat related stories with places 🙏🏻,3,0,0.0,0.885,0.115,0.0772,Positive
@RINKOOSINGH-jv3ez,Ye vlog Aaj Tak ka sabse best vlog hai,0,0,0.0,0.656,0.344,0.6369,Positive
@ourmotherlandbharat,Ravana&#39;s Lanka is in Sonpur district of Odisha i.e. the stone fort built by Ravana was in Sonpur Odisha. The Archaeological Survey says this and CM Naveen Patnaik has also said this.,0,0,0.0,1.0,0.0,0.0,Neutral
@dhruvmore2408,"You can is nose of lion if you see properly in <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=14"">0:14</a>",4,0,0.0,1.0,0.0,0.0,Neutral
@being_confused268,I&#39;m so glad that he use word &quot; Ji &quot; after the name of Lankadhipati❤,9,0,0.0,0.81,0.19,0.5095,Positive
@Ajaygupta-kd2of,Superb blog,0,0,0.0,0.196,0.804,0.6249,Positive
@sidsadavarte,Do Create Vlog on Ellora and Ajantha Caves,0,0,0.0,0.769,0.231,0.2732,Positive
@VishalVlogs2399,Happy Vijayadashami ❤❤❤,3,0,0.0,0.351,0.649,0.5719,Positive
@FunXD-jl5hc,This is called vlogs❤🎉,3,0,0.0,1.0,0.0,0.0,Neutral
@CreativeCraftsmen,One of the best video 📸🎉,0,0,0.0,0.543,0.457,0.6369,Positive
@yuvrajahuja4402,Excellent,0,0,0.0,0.0,1.0,0.5719,Positive
@trankie70144,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=738"">12:18</a> shlok wants to say sri lankans that this is done by our god huaman ji 😂😂😂 kuch bhi hojaye wo manke rahega",4,0,0.0,0.916,0.084,0.2732,Positive
@RamSingh-wc1tn,जय श्रीराम,3,0,0.0,1.0,0.0,0.0,Neutral
@sohanglimbu5088,When you go ahead and up i feel scary 😱,1,0,0.314,0.686,0.0,-0.4939,Negative
@user-ek5cm1sl6u,My next trip will be to sri lanka 👍<br>I am just fascinated with such a great view 😵,2,1,0.0,0.66,0.34,0.802,Positive
@samyakpradhan7792,"Bhai Odisha ka Konark temples visit karo , stone ka architecture dekhne ke liye , next level architecture 📍<br><br>Love from Odisha❤",14,1,0.0,1.0,0.0,0.0,Neutral
@Aditya_proboy,"Shlok bhaiya ne abhi apni girlfriend ke bare mein baat ki <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=317"">5:17</a> 😅😅",3,0,0.0,1.0,0.0,0.0,Neutral
@LoveToWatch210,The golden Lanka that I had imagined through ramayan and multiple ways never existed😢,0,0,0.0,1.0,0.0,0.0,Neutral
@omemgoi7191,This types of mountains we see  in my land,0,0,0.0,1.0,0.0,0.0,Neutral
@Mr.Devendra07,How many Viewers watched this Legendary Vlog Without Skipping Any Second ❤❤,4,0,0.0,1.0,0.0,0.0,Neutral
@HimankTheDiamond,I used to watch a show &#39;Aadhi hakikat aadha fasana&#39; in which they used to go at these type of old and archeological places. I was getting the same feeling as I am watching the show. Loved the vlog❤,5,0,0.0,0.859,0.141,0.6597,Positive
@user-hf8xu6pu7g,Sabse sundar langka or vrindavan hai❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Ankitvishwakarmavanshi,भाई लंकआ को दादा विश्वकर्मा जी ने  बनायाथा जय विश्वकर्मा जी,3,3,0.0,1.0,0.0,0.0,Neutral
@sk00161,This type of vlogs we really need in the generation of s. Joshi chapri vloggers.❤❤,5,0,0.0,1.0,0.0,0.0,Neutral
@sohanjangid001,Ek din Tech Burner viral hoga 😅. <br>Trending 1,3,0,0.0,1.0,0.0,0.0,Neutral
@N.Hazra_07,Fast of all congratulations 🎉 for your trip.<br>And this contant is amazing and also assential for this generation.<br>Your archaeological think 💬 💬 🤔 is influenced all most me.😊😊😊<br>If you try to be 🧐🧐🧐an archaeologist then not be worst🤯 for archaeology depermant of India😇😇😇.<br>Jast it&#39;s try to say you Mr. Shlok. I hope you will show it😅😅😅,0,0,0.0,0.819,0.181,0.891,Positive
@Carkoholik,dude finally become a vlogger 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@kalyugamahakaal,"Everything is appreciable 🙏<br>But why put Parsuram ji picture to show Ravan u agree or not it&#39;s a big mistake. At <a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=571"">9:31</a>",3,0,0.0,0.807,0.193,0.5478,Positive
@user-si8or4qs8g,Jai shree Ram❤🙏🌿,1,0,0.0,1.0,0.0,0.0,Neutral
@indiananimation7500,Tech burner ❌ discovery ✅,0,0,0.0,1.0,0.0,0.0,Neutral
@rahulraj7516,Aisa kuch ni Aaj jao Hamare aayhaan Jharkhand Bahot Patharr hai ChotaNagpur plateau ka v pure Pahad hi aise hi h,3,0,0.0,1.0,0.0,0.0,Neutral
@ravanthegamer0,RAVAN MAHARAJ KI JAI 🙏🙇‍♂️,3,0,0.0,1.0,0.0,0.0,Neutral
@AdityaShailesh-sc3mg,Where can i buy ur merch? (overlays).,0,0,0.0,1.0,0.0,0.0,Neutral
@tejaskhaire316,I watched without skipping ❤🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@ashishrajsingh1795,It&#39;s so beautiful,3,0,0.0,0.323,0.677,0.6361,Positive
@nirbhaykatariya6543,this guy never fails to entertain us 🙌🙌🙌,35,0,0.191,0.583,0.227,0.0951,Positive
@rajatkhanna2211,"It was not due to volcanic eruption, it is all black as it was burnt by Hanuman ji 🙏🙏🙏🙏🙏",1,0,0.0,1.0,0.0,0.0,Neutral
@luckydeb7653,Beautiful video,0,0,0.0,0.204,0.796,0.5994,Positive
@moinaff2.9,Jai shree ram 🙏💓,4,0,0.0,1.0,0.0,0.0,Neutral
@3hustle,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1754"">29:14</a> did anyone noticed a skull-shaped rock carved in front left side of mountain💀",8,1,0.0,1.0,0.0,0.0,Neutral
@sreetybiswas5647,Aisi vlog aur bhi dalo,0,0,0.0,1.0,0.0,0.0,Neutral
@anushkachoudhry,"We all are  super convinced , there was definitely fire or even volcanic eruption ( looking at the melted rock).",0,0,0.093,0.545,0.362,0.7845,Positive
@dynamic_concepts,bhaiya mera ek doubt hai according to sanatan books the hieght of people and size of people at previous yugas was too large so why would they construct so small stairs to walk on? Also even if the rock was erroded still the size of stair is  too small.  Some facts are not mentioned by you so plz mention it too,3,0,0.04,0.933,0.028,-0.1923,Neutral
@user-no8js7hq1s,Ramayan is real,3,0,0.0,1.0,0.0,0.0,Neutral
@prathameshjadhav7631,Amazing video,0,0,0.0,0.208,0.792,0.5859,Positive
@chaitanyajain-official2973,according to some vedic books hanuman ji returned dronagiri parvat back to its place after the victory,0,0,0.0,1.0,0.0,0.0,Neutral
@fellingood,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=919"">15:19</a> piche me bda sa pair bna huwa hai",4,0,0.0,1.0,0.0,0.0,Neutral
@PApaPriyesH,The Real Hindu Know how to Respect Everyone ❤️❤️,3,0,0.0,0.721,0.279,0.4767,Positive
@spring4726,Ravan is a good guy.1 of the humble king,0,0,0.0,0.707,0.293,0.4404,Positive
@user-ix6yh4db4h,Ravan ji bhai acha lga yh respect kyuki the toh woh mahan pandit hi,0,0,0.0,0.807,0.193,0.4767,Positive
@aryankushal,Jai shree ram💟,5,0,0.0,1.0,0.0,0.0,Neutral
@yashnarvekar0,Jay Siya Ram.... ❤,4,0,0.0,1.0,0.0,0.0,Neutral
@houseofjoy8939,Jo pair hai wo sri lanka k flag me jo dragon hai wo uske hai 😊 wo bohot saare jaanwaro k mixture hai,0,0,0.0,1.0,0.0,0.0,Neutral
@RohitKumar-8383,Jai ravan mharaj💙💙👿😈👿😈👿,1,0,0.0,1.0,0.0,0.0,Neutral
@ishristimishra,"Shlok bhaiya, it&#39;s so good to see that you shared this great knowledge with us. Thank you so much, keep it up bhaiya! ❤️🥰<br>May Prabhu Shri Ram bless all of us!! Jai Shri Ram!! 🧡🚩🙌🏻",8,1,0.0,0.632,0.368,0.9551,Positive
@angryboyffplayer62662,Jay shree ram ji ❤❤❤❤❤❤❤❤❤❤❤❤❤,3,0,0.0,1.0,0.0,0.0,Neutral
@mandardebnath2757,Bhai onakoti jao ❤ tripura mehh,0,0,0.0,1.0,0.0,0.0,Neutral
@Vishu0905,Nice brother ❤,0,0,0.0,0.263,0.737,0.4215,Positive
@jatindave9045,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=1693"">28:13</a> Ravana was attracted towards mata sita and its not completely TRUE that he fought for surnpankha&#39;s pride.<br>Great work shlok..keep growing 🙌✌️",4,0,0.187,0.658,0.156,-0.2243,Negative
@shiv4658,The changed colour of rock surface is also due to weathering actions.,12,7,0.0,1.0,0.0,0.0,Neutral
@kripaljadeja9413,One more video for history,0,0,0.0,1.0,0.0,0.0,Neutral
@saurabhbawankar5026,Beer bicep wali vibe aa rahi shlok bhai,0,0,0.0,1.0,0.0,0.0,Neutral
@nehathakur9830,"<a href=""https://www.youtube.com/watch?v=eTlWcVrvies&amp;t=246"">4:06</a> bohot logo ko pta h",2,0,0.0,1.0,0.0,0.0,Neutral
@Ram_The_Infinite,Not Raja Ravana<br>Rakshas Ravana<br><br>Raja is only one - Raja Rama 🙏🏻🙏🏻,4,0,0.0,1.0,0.0,0.0,Neutral
@ayushigautam25,I really appreciate the efforts in making this video. It would have been the best one if you showed the Ravan ka Mehel more than your face. Literally more than half of the video is just you. But good job. :),0,0,0.0,0.733,0.267,0.92,Positive
@fittt9,Best vlog,0,0,0.0,0.192,0.808,0.6369,Positive
