Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@indnileshh3438,Play this song with bass busters and wear headphones💀💀<br>And boom your ears blasted 🕳️🧿👽,5,0,0.0,0.844,0.156,0.34,Positive
@kanganafacts4304,Legendary🔥💯 ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Angelina.youssef123,At this point while listening to this I feel like I’m in the mafia for some reason😂,1,0,0.0,1.0,0.0,0.0,Neutral
@Angelina.youssef123,Don’t lie we all try to make us going deep with the music this slapped me into the back rooms in my hesd,0,0,0.0,1.0,0.0,0.0,Neutral
@arifbutt735,Mmmmm its so dark ❤😊i love this song,0,0,0.0,0.611,0.389,0.6666,Positive
@pridemaloy7016,Круто❤,1,0,0.0,1.0,0.0,0.0,Neutral
@utkalcommunicationcenter8653,nice so beautiful bass,0,0,0.0,0.222,0.778,0.7902,Positive
@punk4863,പേവേർ ⚡🥰⚡⚡⚡⚡,10,0,0.0,1.0,0.0,0.0,Neutral
@sksantobai9908,Nice song❤,1,0,0.0,0.263,0.737,0.4215,Positive
@smilegamer-ky4ht,Tone is really nice 🔥🔥😈,0,0,0.0,0.564,0.436,0.4754,Positive
@amasiddanilajagi2974,BGM is awesome 👍,0,0,0.0,0.328,0.672,0.6249,Positive
@Aven769,Love this song ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,0,0,0.0,0.417,0.583,0.6369,Positive
@sanjuktabhattacharjee2992,Beats is too much goo and who watchinh this in 2023 ❤❤❤❤❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@neonxg1979,Amazing,3,0,0.0,0.0,1.0,0.5859,Positive
@stockhacker-fo1en,It&#39;s giving goosebumps,0,0,0.0,0.455,0.545,0.34,Positive
@detreinendokter1738,This song is 100 procent fire bro👍,0,0,0.286,0.714,0.0,-0.34,Negative
@elmirdasdmirov4601,hey dude this is so cool🥶,0,0,0.0,1.0,0.0,0.0,Neutral
@HYDRA49666,This is the award winning song 😈😈😈,0,0,0.0,0.42,0.58,0.7845,Positive
@akhilbajpai4410,Also motivational beat 🎯,0,0,0.0,1.0,0.0,0.0,Neutral
@1ndianarmy653,Sick ™️,3,0,0.767,0.233,0.0,-0.5106,Negative
@essaidsosuke9158,Better than the original 🖤,0,0,0.0,0.278,0.722,0.6369,Positive
@legitclips162,best vibe 😌😌,0,0,0.0,0.323,0.677,0.6369,Positive
@ydGAMING403,This song is best and you channel 🥰,0,0,0.0,0.588,0.412,0.6369,Positive
@jelena524,this is de 1 best remi it make me fell like im main character this song is Fire🔥🔥🔥,0,0,0.0,0.691,0.309,0.7717,Positive
@yadnadhim2189,Hell yeah bro,2,0,0.59,0.128,0.282,-0.5267,Negative
@Anime_Ak,"Don&#39;t lie you&#39;re imagining something epic happening , aren&#39;t you? ⚡💪",6,1,0.0,1.0,0.0,0.0,Neutral
@avacuccia997,This song is fire😝 ❤️‍🔥💓,1,0,0.0,1.0,0.0,0.0,Neutral
@AYAN_FF123,Ooo love this beat what beat wallah Habibi I love it 💯,0,0,0.0,0.488,0.512,0.8555,Positive
@user-bj1tw7kt6e,My mind hit.           This song,1,0,0.0,1.0,0.0,0.0,Neutral
@usmanbutt911,Beat hits my heart💀,0,0,0.0,1.0,0.0,0.0,Neutral
@mariusanghel3184,sick beat,0,0,0.767,0.233,0.0,-0.5106,Negative
@user-hd3oc6xb7l,Beat si to motivational and like giving energy to me❤️,0,0,0.0,0.5,0.5,0.7184,Positive
@lokessharma5448,Best song ever 💞❤❤,0,0,0.0,0.417,0.583,0.6369,Positive
@tsm_georgio7889,Beat hit different,0,0,0.0,1.0,0.0,0.0,Neutral
@Gcgoku03,🔥🔥0.75 speed is fire🔥🔥:-you drop in another world,1,0,0.231,0.769,0.0,-0.2732,Negative
@dangerous-fl2ou,Wow crazy 😌💓,1,0,0.333,0.139,0.528,0.34,Positive
@cryptiouss,Does anyone have a link to an even more slowed down version of this Tiktok remix? I heard it in an edit and can’t find it anywhere.,17,4,0.0,1.0,0.0,0.0,Neutral
@raajchampia4632,It&#39;s Insane Song🤩,1,0,0.574,0.426,0.0,-0.4019,Negative
@margrateimmanuel,❤❤ Obsessed ❤❤,0,0,0.459,0.541,0.0,-0.1779,Neutral
@mayarhaider1750,Beautiful very beautiful,0,0,0.0,0.11,0.89,0.8439,Positive
@YTAKASH-GAMING,The felling is Brutal flow and beat 😈😈💥💥,0,0,0.369,0.631,0.0,-0.6249,Negative
@aframertaboneolun,"That nobody, nobody, nobody KNOWS 💋🖤",2,0,0.0,1.0,0.0,0.0,Neutral
@TRT_,That Secret Nobody knows 🤫,3,0,0.0,1.0,0.0,0.0,Neutral
@sujatasenapati3206,This song is badass all time🥶,0,0,0.242,0.758,0.0,-0.1531,Neutral
@rizwanshaikh-gs9xp,This song is creat a main character ❤️‍🩹❤️‍🔥❤️‍🔥,2,0,0.0,1.0,0.0,0.0,Neutral
@meghanegikunwar9883,Bruhhhhh hard 💪💪,0,0,0.412,0.588,0.0,-0.1027,Neutral
@Indianson24,Best song🎵,1,0,0.0,0.192,0.808,0.6369,Positive
@opbhai683,Thomas shelby attitude 👿🔥,1,0,0.0,1.0,0.0,0.0,Neutral
@messifan3149,we need a 1h like this,3,0,0.0,0.615,0.385,0.3612,Positive
@SohaanPatel,The song is very very BADASS 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🖤🖤🖤🖤🖤,0,0,0.326,0.674,0.0,-0.4412,Negative
@rawatff6773,Oh my god so much hard beats 😮,0,0,0.191,0.57,0.239,0.1082,Positive
@vaibhavbanchhor2448,goose bumps...,0,0,0.0,1.0,0.0,0.0,Neutral
@gwwasiyt7484,A f*cking masterpiece 😫,1,0,0.0,0.196,0.804,0.6249,Positive
@DeepakKumar-zw9tb,This beat hits my attitude,0,0,0.0,1.0,0.0,0.0,Neutral
@aBdUlLaH_1281,LOVE FOR THIS SONG<br><br>🥰🥰🫡salute 🫡🫡🫡🫡🫡🫡,6,0,0.0,0.448,0.552,0.7125,Positive
@laxmichanddewangan1469,This song is insane 💉🩹,0,0,0.403,0.597,0.0,-0.4019,Negative
@shibgamer4430,When I heard this song this song give me badass and giosebumbs,1,0,0.138,0.862,0.0,-0.1531,Neutral
@Clxmy276,Badass of all time,0,0,0.348,0.652,0.0,-0.1531,Neutral
@HarshitMishra-fr7zu,Music is blasting my heart 😈,0,0,0.0,1.0,0.0,0.0,Neutral
@shoaibhunjra,Ameezing i love it ❤️,2,0,0.0,0.417,0.583,0.6369,Positive
@arnavsharmax3480,"<a href=""https://www.youtube.com/watch?v=w-xC8TDe2Js&amp;t=19"">0:19</a> just 🥶🥶🥵",4,0,0.0,1.0,0.0,0.0,Neutral
@kivanctatlitug951,Love it.❤️,1,0,0.0,0.192,0.808,0.6369,Positive
@realgamer3043,bassss and beat high level💥💥💥,0,0,0.0,1.0,0.0,0.0,Neutral
@sumansainik1246,Plz tell me this version of this song is available on Spotify if then plz share link becuz I can&#39;t able to find this version of Spotify plz pls give me link,1,0,0.0,0.778,0.222,0.5267,Positive
@maliktanveerhussain3630,Woww what a materpiece😘👍💕😍,1,0,0.0,1.0,0.0,0.0,Neutral
@varshith0077,This is good but its best to hear,0,0,0.0,0.436,0.564,0.8294,Positive
@roshanikumari1203,"<a href=""https://www.youtube.com/watch?v=w-xC8TDe2Js&amp;t=18"">0:18</a> 💖💖💖",6,1,0.0,1.0,0.0,0.0,Neutral
@Prayag365,this song felled like i am in heaven,0,0,0.0,0.463,0.537,0.7003,Positive
@Zeynep1813,I Love this song,0,0,0.0,0.323,0.677,0.6369,Positive
@Being__Creator,Me in my mind before going to give a presentation in a room full of 2 people that is me and myself in mirror 😂😂😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@TamannaSikder-fm2fp,Love this song❤❤❤,0,0,0.0,0.323,0.677,0.6369,Positive
@prantoahmed3158,Such a Good song&#39;s,1,0,0.0,0.408,0.592,0.4404,Positive
@jjk_koostar_7,Pov: You are the main character..🎧🌚,6,1,0.0,1.0,0.0,0.0,Neutral
@GoodmanVideos007,I love this song so much,0,0,0.0,0.488,0.512,0.6369,Positive
@tarulattaprajapati7795,This song give power and strenght,0,0,0.0,1.0,0.0,0.0,Neutral
@khaninswargiary495,Bhai op song banayahai I love it song and music thank-you so much for this song ⭐⭐⭐,0,0,0.0,0.781,0.219,0.6369,Positive
@Dragonball.1234,This tune is world number one best tune,1,0,0.0,0.522,0.478,0.6705,Positive
@anonymous00278,Is this on Spotify? I cant find it.,1,0,0.0,1.0,0.0,0.0,Neutral
@vidunbimsath_1_and_only,Spotify?,5,0,0.0,1.0,0.0,0.0,Neutral
@martindudek4299,I love your song😍,1,0,0.0,0.323,0.677,0.6369,Positive
@sameermajidfunnyvideos3665,Best song ever,0,0,0.0,0.323,0.677,0.6369,Positive
@NOTBADBOY999,MY FAVOURITE SONG,0,0,0.0,1.0,0.0,0.0,Neutral
@SananpreetSanan-mo7jk,So sweet  🎵 ❤<br><br><br><br><br><br><br>THANK,0,0,0.0,0.378,0.622,0.5095,Positive
@pranshuacademy8551,Super nice song,0,0,0.0,0.13,0.87,0.7717,Positive
@aathikfaiz8936,"<a href=""https://www.youtube.com/watch?v=w-xC8TDe2Js&amp;t=10"">0:10</a> Here We Go Again🥵",5,0,0.0,1.0,0.0,0.0,Neutral
@aayushmishra3616,Best song ever 🙂😊,0,0,0.0,0.417,0.583,0.6369,Positive
@alikhanentertainmentshorts7724,Oh my gosh ashh this song is just ❤️‍🔥💀,0,0,0.0,1.0,0.0,0.0,Neutral
@IbrahimKhan-or4vg,Super song 🎉🎉,0,0,0.0,0.339,0.661,0.5994,Positive
@mowahidali5545,listening to this makes u feel anime villan,1,0,0.0,1.0,0.0,0.0,Neutral
@syedarubanahossain7338,the song is to lit for me🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@flyekitescharlie,Is it possible for this to be uploaded on Spotify as a Remix?,0,0,0.0,1.0,0.0,0.0,Neutral
@MdSohan-eb1kx,Next level 😘,0,0,0.0,1.0,0.0,0.0,Neutral
@mysticindiagaming1242,Bro please Spotify 🙏🏼🙏🏼,0,0,0.0,0.566,0.434,0.3182,Positive
@jayminmodi8214,This song tuch my heart,0,0,0.0,1.0,0.0,0.0,Neutral
@ranjitchauhan5638,Reminds me of my strength 💪🔥,0,0,0.0,0.61,0.39,0.4939,Positive
@NXT_MOHID211,Its beat hits harder than my accident,3,0,0.341,0.659,0.0,-0.4767,Negative
@Niti6275,Hardest song made by a woman respect 🔥,1,0,0.0,0.617,0.383,0.4767,Positive
@mdmostafizurmostafizur3556,Fell this song❤,0,0,0.0,1.0,0.0,0.0,Neutral
@ManojShersiya,I like this song very much,0,0,0.0,0.615,0.385,0.3612,Positive
@muhammadmunir9140,This song so badass,0,0,0.414,0.586,0.0,-0.2769,Negative
@peakyblinder5244,Really nobody knows 🔥🔥🔥🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@Lyn-ui5ly,make a 1 hour version please!,9,7,0.0,0.536,0.464,0.3802,Positive
@AnkitKumar-979,I am Indian this song understand 0% but enjoy and motivate 100%,2,0,0.0,0.539,0.461,0.8271,Positive
@Yourchoice950,"When you live alone,then you understand alone is better than group and some people know about alone power😈💪",1,0,0.183,0.685,0.132,-0.0258,Neutral
@VikasKimar-cc2qt,Nice show attitude song ❤❤❤❤,0,0,0.0,0.588,0.412,0.4215,Positive
@TheLeoPoint,Perfect :),0,0,0.0,0.0,1.0,0.7717,Positive
@MuhammadJunaid-ur1rj,This song is very cool,0,0,0.0,0.607,0.393,0.3804,Positive
@Dominik-fc4mz,When comes the song to spotify?,7,3,0.0,1.0,0.0,0.0,Neutral
@gamersamir4044,This is a very good song lovewith the rythm,0,0,0.0,0.687,0.313,0.4927,Positive
@samisheikhsamisheikh7164,The beat is more powerful than then my break-up ♥️♥️♥️,0,0,0.0,0.744,0.256,0.4754,Positive
@anonymous12306,If you hearing this close eyes then its very hard and my favourite 👽,1,0,0.124,0.876,0.0,-0.1761,Neutral
@raniverma2311,"Cover your speaker and then cover,open,cover,open...you&#39;ll make your own beat😎",0,0,0.0,1.0,0.0,0.0,Neutral
@CARLOVERBD-gh5mw,Hear it with headphone. You will go in another world.,0,0,0.0,1.0,0.0,0.0,Neutral
@EL_TOUNSI8775,"<a href=""https://www.youtube.com/watch?v=w-xC8TDe2Js&amp;t=10"">0:10</a> the part you came for❤️💜",2,0,0.0,1.0,0.0,0.0,Neutral
@zzzlatan1763,We need the Spotify upload 🙏,0,0,0.0,1.0,0.0,0.0,Neutral
@englishsonglover7569,Masterpiece,0,0,0.0,0.0,1.0,0.6249,Positive
@kimberlyshah8641,I love the car and the song<br>Omg i got secrets that nobody know,0,0,0.0,0.704,0.296,0.6369,Positive
@ankitkvideos_,Now You Are a Gangster😎👿,2,0,0.0,1.0,0.0,0.0,Neutral
@dhruv3471,The bass give us feel of a leader of a gang,5,0,0.0,1.0,0.0,0.0,Neutral
@daadyhunter920,Nice song ❤❤❤,0,0,0.0,0.417,0.583,0.4215,Positive
@husainraza5694,i love this song,0,0,0.0,0.323,0.677,0.6369,Positive
@Nisha0852,It is very Nice beat,0,0,0.0,0.564,0.436,0.4754,Positive
@soccerboy49-sb,This is a song for a gangster it&#39;s fire so good,0,0,0.183,0.533,0.285,0.3272,Positive
@miftahulislam5049,Nice Bro,0,0,0.0,0.263,0.737,0.4215,Positive
@Santos__matheuz625,"<a href=""https://www.youtube.com/watch?v=w-xC8TDe2Js&amp;t=9"">0:09</a> 🍷🗿🔥",3,0,0.0,1.0,0.0,0.0,Neutral
@lou6368,Love this song,0,0,0.0,0.323,0.677,0.6369,Positive
@keshav9512,I like this song so much,0,0,0.0,0.615,0.385,0.3612,Positive
@dupatikeerthana-hd4jj,its my favourtie songgg,0,0,0.0,1.0,0.0,0.0,Neutral
@laxmidey6630,Unbelievable 😮😮😮😮😮😮😮😮❤,0,0,0.0,0.357,0.643,0.2023,Positive
@BurceaangelAlexanderAnge-lk7mx,what musical  ❤❤❤❤😍😍😍,0,0,0.0,1.0,0.0,0.0,Neutral
@ruppzie8708,when i listen to this song make me realize how small i am (feels kinda creepy),3,0,0.0,1.0,0.0,0.0,Neutral
@rafiqulhoque1291,It&#39;s really the best song,0,0,0.0,0.472,0.528,0.6682,Positive
@JJ-pu2yi,"at max sound you can here the true power of sound, it&#39;s almost like a god",0,0,0.0,0.637,0.363,0.703,Positive
@Phalastiin___Xia,Oh my song I liked this beat cuz I&#39;m feeling emotional when I listening I&#39;m balcking blue I gotta secret but nobody knows!!!🥶🎧😎,0,0,0.0,0.761,0.239,0.5149,Positive
@gonzalogutierrez4748,Beautiful song just like my wife 😍,2,0,0.0,0.385,0.615,0.7506,Positive
@tphhuzaifa9226,I played the video after seeing it&#39;s slowed+ reverb😢.But anyways🔥❤,0,0,0.0,0.769,0.231,0.34,Positive
@aizen3861,This beat has a secret that nobody&#39;s knows 😌<br> Don&#39;t you have a secret that nobody knows?,33,4,0.0,1.0,0.0,0.0,Neutral
@alhan418,I like this song 😍😍😍😍,0,0,0.0,0.545,0.455,0.3612,Positive
@rayyanwalmsley3188,best song everr,0,0,0.0,0.323,0.677,0.6369,Positive
@HrithikBg,Miss that old days mini militia 🥲😥,2,0,0.211,0.789,0.0,-0.1531,Neutral
@rajdeepdhimann3518,Bhai base bahut Achcha hai,0,0,0.0,1.0,0.0,0.0,Neutral
@rishitverat,I played this music in the car. The car crashed. I asked the driver what happened he said I did not do anything the music accelerated,5,0,0.0,0.902,0.098,0.34,Positive
@user-jr5ko3sc7i,The  beat💯,0,0,0.0,1.0,0.0,0.0,Neutral
@ElyaTanha,"If you listen  this song now, with you all the best.❤❤",0,0,0.0,1.0,0.0,0.0,Neutral
@Aditya-wg9ey,Aah...love it,0,0,0.0,1.0,0.0,0.0,Neutral
@user-up3jp2vk3u,ADOORRRRRRRRRRRR❤❤❤❤💥💥,0,0,0.0,1.0,0.0,0.0,Neutral
@TheKidWatchesAnime,This Song Makes Me chill and forgot that I am live,0,0,0.0,1.0,0.0,0.0,Neutral
@AMANKUMAR-ip1uq,We all have some bleak secrets that nobody knows.,14,1,0.0,1.0,0.0,0.0,Neutral
@TuruBeastzilla,Full demonic vibes 🥶😈👿,1,0,0.0,1.0,0.0,0.0,Neutral
@TECHMANSince,Reel ke baaad aya maza agaya,0,0,0.0,1.0,0.0,0.0,Neutral
@mariyamoni463,Aesthetic 🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@wolf_wolf_volces,Cool!!!! Top Ahh High ❤,0,0,0.0,0.503,0.497,0.453,Positive
@jahinpradhan6094,Hits harder than my owner&#39;s whip<br>-👴🏿,22,0,0.0,1.0,0.0,0.0,Neutral
@riyanganteng5939,Adem banget Dengernye,2,0,0.0,1.0,0.0,0.0,Neutral
@RishiGupta09,"This songs made me feel Jocab Rothschild is my janitor, Rockefeller is my driver, Kissinger is my lawyer, queen elizabeth is my childrens midwife, pope is butler of my house",1,0,0.0,1.0,0.0,0.0,Neutral
@Arham1m,You are best 😘😘,0,0,0.0,0.417,0.583,0.6369,Positive
@artstudycentre,The amazing song bass,0,0,0.0,0.441,0.559,0.5859,Positive
@Zaro4x,Nice😊,2,0,0.0,1.0,0.0,0.0,Neutral
@maroufbhat,Who is here from instagram reels,10,0,0.0,1.0,0.0,0.0,Neutral
@aayatussajjad3215,No bady knows song is fire 🔥,0,0,0.535,0.465,0.0,-0.5574,Negative
@mohamadnasr1133,Listening to theis song feel like a Soper hero,0,0,0.0,0.496,0.504,0.7269,Positive
@prityverma1048,Song of Kings 😈😈😈,0,0,0.0,1.0,0.0,0.0,Neutral
@user-cb6fn8vl4d,Motivational song,0,0,0.0,1.0,0.0,0.0,Neutral
@Vortex932,I am not imagining smth epic<br>I AM MAKING SMTH EPIC,0,0,0.0,1.0,0.0,0.0,Neutral
@vishavyoudh6867,Only back benchers can feel this song,6,2,0.0,1.0,0.0,0.0,Neutral
@nova..4059,Music is one of the biggest blessed by god,0,0,0.0,0.538,0.462,0.7184,Positive
@_LOFI_OFFICIAL.,I DON&#39;T KNOW THE MEANING OF THIS SONG BUT ITS TOCH MY HEART 🥶🥶🥶🥶🥶,0,0,0.0,1.0,0.0,0.0,Neutral
@fraxy8389,Where can i listen to this while doing something else?,0,0,0.0,1.0,0.0,0.0,Neutral
@thewaygamer7784,WHEN I LISTEN THIS SOUND I LIKE THAT I AM KING,1,0,0.0,0.737,0.263,0.3612,Positive
@user-bm4iq6mh4y,The best music,0,0,0.0,0.323,0.677,0.6369,Positive
@bruce_wayne86,THAT IS GANGSTA<br>BY HARLEY QUINN,3,0,0.0,1.0,0.0,0.0,Neutral
@sachingamer8046,Oo what a song 🥵🥵🥵🥵🔥🔥,1,0,0.0,1.0,0.0,0.0,Neutral
@nocap5596,This shit is fire af 🔥,1,0,0.667,0.333,0.0,-0.7184,Negative
@statusbyak9876,Thrilling sound feel the music 🎶 don&#39;t listen 👂 in music system!!,1,0,0.0,0.71,0.29,0.5696,Positive
@mtalhamalik5005,best song  ever <br>for atittude,0,0,0.0,0.488,0.512,0.6369,Positive
@jayantinegi3486,This is my favorite song,0,0,0.0,0.571,0.429,0.4588,Positive
@aagri_shubhamm,Who knows that secret 😈😈🥶🥶🔥🔥,6,1,0.0,1.0,0.0,0.0,Neutral
@niranjans953,ᴛʜɪꜱ ꜱᴏɴɢ ʜɪᴛ ᴍy ꜱᴩᴇᴀᴋᴇʀ ꜱᴏ ʜᴀʀᴅ..🔥🔥,2,0,0.0,1.0,0.0,0.0,Neutral
@THEGAMBLER.0011,After listening this I am sure that i am the main character,0,0,0.0,0.796,0.204,0.3182,Positive
@sad_life__996,Legends song 🖤☠️🗿👽🤯😈,1,0,0.0,1.0,0.0,0.0,Neutral
@mdakaeidhasan8840,love song🥰🥰,1,0,0.0,0.192,0.808,0.6369,Positive
@ulugbektv499,Cool  music,1,0,0.0,0.303,0.697,0.3182,Positive
@myartscrafts3455,The beat is slapping me harder than my teachers slap:):):):):),3,0,0.0,1.0,0.0,0.0,Neutral
@panachemittal3577,This song give me chills,2,0,0.0,1.0,0.0,0.0,Neutral
@sklovekhokhar1950,THIS TEUNE IS OWSOM 👑😈👑😈,0,0,0.0,1.0,0.0,0.0,Neutral
@cloudgaming6683,Nice song,0,0,0.0,0.263,0.737,0.4215,Positive
@GAMER_AJIT_121,Just a🔥🔥🔥🎵🎵,0,0,0.0,1.0,0.0,0.0,Neutral
@Hi74556,So Cool song ⚡️,0,0,0.0,0.536,0.464,0.3804,Positive
@user-oz2ny3cx3k,Hit sigma song💙💯💯💯💯🦾🦾,3,0,0.0,1.0,0.0,0.0,Neutral
@Piyush5554nice,Oohoo guys listen this song at 0.75 x speed then it would become insane!! 💪,1,0,0.215,0.785,0.0,-0.508,Negative
@MohammadAli-us7km,This song vibe like you are turning a villan,1,0,0.0,0.737,0.263,0.3612,Positive
@Animerockz69,Very nice 👍👍<br>❤❤,0,0,0.0,0.393,0.607,0.4754,Positive
@tendagaming1818,Understanding0.000%😅😅      Feelings1000000%🥰🥰,0,0,0.0,1.0,0.0,0.0,Neutral
@koolgamingyt6496,Super song,0,0,0.0,0.204,0.796,0.5994,Positive
@singhsawna9480,Listening this song with earphones... A person will not feel guilty even after committing MURDER 🔥🔥,56,3,0.258,0.57,0.172,-0.586,Negative
@sunandita7862,The bass is so harder that hit my all body😅😅😮❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@rohitjain1168,"My first interaction with this song was when the first time I play mini militia , it&#39;s was a good game",0,0,0.0,0.751,0.249,0.6486,Positive
@Lmn2013,Nice song,0,0,0.0,0.263,0.737,0.4215,Positive
@Mdemon-ir4yv,best gaan of the barino❤❤❤❤😊😊😊😊,1,0,0.0,0.488,0.512,0.6369,Positive
@RAJESHSINGH-jh9zn,In this video i only see this supar car 😂😂 ❤❤❤ and beats is blast like my heart ❤❤❤😎😎,1,0,0.0,0.872,0.128,0.3612,Positive
@Mad_biker.,Kon kon reel dekh ke aya hai ⬇️ ❤️,796,203,0.0,1.0,0.0,0.0,Neutral
@sureolekli2988,Çok güzel bir şarkı,0,0,0.0,1.0,0.0,0.0,Neutral
@user-wh9wd8ol3f,"steps <br>1- Alone in your room <br>2- Night time<br>3- turn the lights off<br>4- headphones on<br>5- close your eyes<br>6- enjoy the music &amp; live your fantasy",1,0,0.062,0.839,0.099,0.296,Positive
@elifsolmaz451,the song is very good,0,0,0.0,0.556,0.444,0.4927,Positive
@PVPGOD-wx3pm,Only sad life fell this song 😭,0,0,0.383,0.617,0.0,-0.4767,Negative
@Pagal-gamer786,Wow like an wow❤❤,0,0,0.0,0.241,0.759,0.743,Positive
@uandvgamerz1579,Indians where u at ?? 🇮🇳,3,0,0.0,1.0,0.0,0.0,Neutral
@ImNINJATEX,"The allure of a secret, hidden away from prying eyes and locked within the labyrinth of one&#39;s thoughts, holds an irresistible fascination. The enigma of a secret lies in its exclusivity, an intimate revelation known to a select few, a treasure chest of untold stories and mysteries. These hidden gems can range from personal confidences to cryptic historical truths, sparking the imagination and curiosity of those who stumble upon them. Secrets weave a tapestry of complexity into the fabric of our lives, transcending the mundane and inviting us to embark on a journey of discovery. It is the hushed whispers and concealed truths that add layers of intrigue to our existence, ensuring that the allure of secrets will forever be an enigmatic force in our human experience.",0,0,0.021,0.846,0.133,0.9186,Positive
@Trendinglofisongs281,Most  attitude song 🤟🤟🤟,0,0,0.0,1.0,0.0,0.0,Neutral
@mood_flat,G<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>O<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>O<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>D<br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>👍,1,0,0.0,1.0,0.0,0.0,Neutral
@MafiaEditz.0,Is the badass of all time 🔥🔥,1,0,0.211,0.789,0.0,-0.1531,Neutral
@MINDSET010,Secret or wot 🤫,1,0,0.0,1.0,0.0,0.0,Neutral
@mahfuzhossainraj1618,Who come from tiktok?😁,14,2,0.0,1.0,0.0,0.0,Neutral
@_anime_fan..,This song open any secret.,0,0,0.0,1.0,0.0,0.0,Neutral
@parmitaroy4963,Beats hits actually hits harder than arock hitting your head,0,0,0.0,1.0,0.0,0.0,Neutral
@MohammadAli-wg3ep,im melting,1,0,0.0,1.0,0.0,0.0,Neutral
@benudharnaik7233,"This song is god level,s fell",0,0,0.0,0.704,0.296,0.2732,Positive
@shubhdeshpande1754,Song will effect extra when you are on high,1,0,0.0,1.0,0.0,0.0,Neutral
@a.s.n2,Robbers be like : this is the shit we need 💀,1,0,0.0,0.519,0.481,0.7579,Positive
