Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@genz3779,Anyway but i love her handwriting 😂😂,0,0,0.0,0.463,0.537,0.7783,Positive
@ExSamLr,She was clearly blushing,0,0,0.0,0.526,0.474,0.4019,Positive
@RaceAbhiBaakiHai,Omegle Invented In 20s 🎉<br><br>People Before 20s 😂😂❤🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@RahulSaini-ve9fj,Mera dhyan to khi or hi tha 😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@suryansh_ji,Bas le gai le gai dil le gai le gai laga do your Omegle is ready 😂,0,0,0.0,0.857,0.143,0.3612,Positive
@dhiman9292,Agar iske baap ne ye video dekhli tera dil bahar nikal dega 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@nilesh1391,Bhai nay new topic launch kiya<br>Videos with air hostage,0,0,0.0,1.0,0.0,0.0,Neutral
@gamefun9605,"Bhai,, प्लेन में यात्री खड़े होके सफर कर रहे थे क़्या 👍🏻😊",0,0,0.0,1.0,0.0,0.0,Neutral
@Hindurajjayja,Bhai le k hi manega😂,0,0,0.0,1.0,0.0,0.0,Neutral
@rashidraza972,Chote bacche sb v aj kal flight kya krne lage h 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@abeyroy911,Tamkin beathi hai saath main 😅,1,0,0.0,1.0,0.0,0.0,Neutral
@Mehfilofshayar,Bhai flight me bhi khade hoke Janaadta h kya😂,0,0,0.0,1.0,0.0,0.0,Neutral
@AjayMaxx7,Flight konsi bhai???😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@ItzWaamu007,Arreh maiyaa..... Iss flight hostess ke saath mei bhi Safar kr Chuka hu 😮,0,0,0.0,1.0,0.0,0.0,Neutral
@ravichander991,Aeroplane ❌ bus jaisi bhid 😂,1,0,0.0,1.0,0.0,0.0,Neutral
@Heeidntknowhehe,Legend focus in starting part😁,0,0,0.0,1.0,0.0,0.0,Neutral
@Subhankhann2710,Plane ha ki bus logg khade hain😅,0,0,0.0,0.714,0.286,0.34,Positive
@beastgamer7697,Bhaiya mere bade bhaiya ka name bhi Shivam hai or vo aap ke jayse hi hai😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@koshendrakumar2276,Bhai kyea flight mai bhi khade hoke jana pdta h 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Hurriyatulla,"Bhooto ki kahani sunaate sunaate banda , yakshini se flirt karne lag gya 😂😂😂😂😂😂😂",0,0,0.167,0.833,0.0,-0.34,Negative
@krishnapalofficial-ef6kl,Kitni osm hai ye 😍,0,0,0.0,1.0,0.0,0.0,Neutral
@sarthakgupta340,Bhai ladki cute toh h😍😍,0,0,0.0,0.571,0.429,0.4588,Positive
@user-xw3xc3gb5r,Vai thora fair and handsome lagaloo😂😂😂,0,0,0.0,0.421,0.579,0.6705,Positive
@aheteshamkhan15,ये बस की कंडेक्टर तो बहोत अछी दिख रही है हमारे गाँव का कंडेक्टर तो अब तक 6 बार गुटका खा के खिड़की से थूक दिया होता 😂😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@bhairavjain1309,Koi baat nahi.. isko ek packet zeher hi dedo🤷🏻‍♂️🤷🏻‍♂️,0,0,0.0,1.0,0.0,0.0,Neutral
@manishsahani7383,Isleye flight ticket sasti nhi honi chahiye thi koi bhi chal deta hai Aaj kal 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@pzTyrannoz,"Flight me bi site nai milti he kya 🤔😁 meko laga ki sirf bus, train me hi nai milti he lekin........😅",0,0,0.0,1.0,0.0,0.0,Neutral
@rupamkumari3636,Agar shivam bhai ka ghar walo ko mil gya toh kya hoga 😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@savitasingh-vq9vf,Everyone reading note but I was shock seeing her beautiful handwriting,0,0,0.203,0.478,0.319,0.4497,Positive
@WajidQureshi-xh9ku,Log khade kyu Hain ye bus ha ya plane 🤔😂,0,0,0.0,0.789,0.211,0.34,Positive
@Shruti..280,thamkeem di hai inke sath...❤,0,0,0.0,1.0,0.0,0.0,Neutral
@gunjanarya132,Practice makes  men perfect,0,0,0.0,0.448,0.552,0.5719,Positive
@MrGudduFacts,Par Tamkeen khan Yaha Kaise😅😂,0,0,0.0,1.0,0.0,0.0,Neutral
@PiyushBossProductions,Next scene me Bhai ko plane se bahar fek diya tha captain ne 💀🗿,0,0,0.0,1.0,0.0,0.0,Neutral
@amongus203,If this wasn&#39;t recorded it should be considered Harrasment. I&#39;d not like someone to creep me out like that!,0,0,0.21,0.79,0.0,-0.5442,Negative
@yogeshjatav533,Impressing❌️ harassing✅️,0,0,0.0,1.0,0.0,0.0,Neutral
@gamingwithleo6844,Legends focus in goal,0,0,0.0,1.0,0.0,0.0,Neutral
@user-yg3jy1sh3f,"Muskurana hr ldki ki ada hai, <br>Jo ise pyaar smjhe wo sbse bda gadha hai😹😹😹😹",0,0,0.0,1.0,0.0,0.0,Neutral
@AryanYadav-oj9fj,"AAP♥️ AUR TAMKEEN💖 SATH M THE,? <br>ISLIYE AAPKO EK VIDEO TO BNANA THA BHAI ❤❤❤❤❤❤",0,0,0.0,1.0,0.0,0.0,Neutral
@AkashBhatti15,Bhai kya or legend&#39;s b meri tara kuch or hi dekh ry hain 👀😅,0,0,0.0,1.0,0.0,0.0,Neutral
@bapu139,Cute Jodi hai bas usne entertainment bol diya,0,0,0.0,0.508,0.492,0.7003,Positive
@AmitRout-vq3ct,"Kuchh bhi bolo ,bandi to cute hai🥰😍",0,0,0.0,0.667,0.333,0.4588,Positive
@user-xc6ij3eg5h,General me ticket book Kiya tha kya bro😂😂😂😂😂😂🎉🎉🎉🎉🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@MdPathanMd-ei5pi,Kahi baju wali didi padengi Bhai dekke 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@user-rm5fr2zk8o,Kya baat bhaii ladki to. Hasi ❤❤ <br>Lovely girl&#39; 🌹😍🌹😍,0,0,0.0,1.0,0.0,0.0,Neutral
@johnathanross2266,Waise ye to chhapri wali line thi &quot;aap doge na to pani kya jahar bhi pi lunga&quot; 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@shivanidhami076,End m bhaiya ke piche tamkeen di bhi h na....vhi h syd..kis kis ne notice kiya😅,0,0,0.0,1.0,0.0,0.0,Neutral
@vsdabhi2495,Naughty ho raha ke ??😂,1,0,0.0,1.0,0.0,0.0,Neutral
@marathime8245,Vo haste haste security ko bulane gai he 😅,0,0,0.0,0.745,0.255,0.34,Positive
@Ggvhiunn,Hostess be like- beta aukat me tere se zada kamai hai meri😂,0,0,0.0,0.815,0.185,0.3612,Positive
@iambhavinpatel,Aisa sach me hota hai kya 😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@skygaming5477,BHAI VLOG BANAU USKE SATH,0,0,0.0,1.0,0.0,0.0,Neutral
@mrssb3278,Jaha bhi jao chapri mil hi jate hai😅😅,1,0,0.0,1.0,0.0,0.0,Neutral
@user-hk4zm5fh6s,Imagine your sister being an airhostess,0,0,0.0,1.0,0.0,0.0,Neutral
@ashubhandari5262,Khatarnaak😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@_C_h_a_y_a_,Imagine agar wahi cabin crew apko apni heel utar kar Marti toh kya hota...😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@akshatsharma8151,Legends focus on Target,0,0,0.0,1.0,0.0,0.0,Neutral
@bipulekka5543,Bilkul bhai log pass wali feel a raha hai,0,0,0.0,1.0,0.0,0.0,Neutral
@globalfactz2,Are Mere Nazar khi or hi thi😅,0,0,0.0,1.0,0.0,0.0,Neutral
@sonaligarg3026,Ab kuch log bolenge vo airhostes mere hai - vaise vo to mere hei hai,0,0,0.0,1.0,0.0,0.0,Neutral
@adiraj_123,यह flight है या बस 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@subhamsarkar5298,The girl be like &quot; Kya kya sehna padta hai naukri ke liye &quot; 😏😏😏😏,0,0,0.0,0.848,0.152,0.3612,Positive
@Queen-of_Taehyung9502,Flight m vi bus wali veer !??😅,0,0,0.0,1.0,0.0,0.0,Neutral
@txnmxy...,Air hostess from outside: 😊😊<br>Air hostess from inside : Abe ye chapri kaha se agaya,0,0,0.0,1.0,0.0,0.0,Neutral
@__chandanmishra____ckm4882,Ye plane kam bus jada lag raha hai 😂,0,0,0.255,0.745,0.0,-0.34,Negative
@devashish5565,Line mar rahe ho😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@AxtraFacts22,Ye last mein thamkin thi na ?😅,0,0,0.0,1.0,0.0,0.0,Neutral
@FLFNinja,Thanks you ❌ promotion ✅,1,0,0.0,0.408,0.592,0.4404,Positive
@bhuwneshdubey1363,Impressed air hostess ❎ depressed air hostess ✅😂😂,0,0,0.289,0.439,0.272,-0.0516,Neutral
@SACHCHIDANANDTHIGALE,"Shant raho, ye preplanned hai😂",0,0,0.0,1.0,0.0,0.0,Neutral
@user-rm3lo7qq1r,Pahli baar dekha to kajal agrawal laga 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@TejasavGupta,Aare yr ye metro ka virus idher be failll gya 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@bhartisanjeeb092,❤I love airhostress,0,0,0.0,0.323,0.677,0.6369,Positive
@marutipandey814,Bhai ne flight mein bhi makkhan lagana nahi choda 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Prince-ys7xg,Isko eve teasing bolte h...😊😊😊😊,0,0,0.245,0.755,0.0,-0.0772,Neutral
@moneyy.ikykme,Cute to haii 😭🫶🏻,0,0,0.0,0.5,0.5,0.4588,Positive
@ArunKumar-jh6fi,Yaar flight ✈️ me log aise khade rahate hai ky 😂😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@factno.1_,Yaar ye konsi flight ✈️ hai jisme itni bheed hai Bhai 😂 kitne paise bachaye Bhai aapne 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@priyabrataswain1613,Khule aam simping chal rahi hei guys 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Karttarhindu01,Instagram 😁 ladka nhi hai tu😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@the_arpit_arts,Aapko plane walon ne mara nahin😅,0,0,0.0,1.0,0.0,0.0,Neutral
@BudbakBabu-xv8wl,Local train jeysa ye local plane hai kya 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@niyorkalita6057,Zyada urr rhaa thaa thapaka kar ke niche giraa 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@hitesheditz9,Is this plane or a local bus? 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Okkkk78,Text tohda uper kariye,1,0,0.0,1.0,0.0,0.0,Neutral
@ronydas8394,Flight hai ya bus😂😅,0,0,0.0,1.0,0.0,0.0,Neutral
@PANDAGAMING-gc2li,Bhai ye talent sirf tere pass hi nahi h,0,0,0.0,0.714,0.286,0.4215,Positive
@amritmitra1922,"Anshu, swarali, shubhra, bijaya.. list to bari lambi hain prabhu 🙏 😂",0,0,0.0,1.0,0.0,0.0,Neutral
@cawasc1284,Unfortunately low cost airlines also invite such people to board their flights.,0,0,0.298,0.596,0.106,-0.4404,Negative
@omegleking2958,Ye kya dekh liya - Gold D ki channle wali हेरोइन,1,0,0.0,1.0,0.0,0.0,Neutral
@sanatanisunny897,Koi tissue bi dekh li 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@natuadhana6792,Wa shivan wa😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@bikeasbehera4332,Ye ladki khud ek jeher he kamaal ki ladki yar,0,0,0.0,1.0,0.0,0.0,Neutral
@ShortsOfGPCC,Bich me khade logo ko kuch farak nahi pad raha 😂😂 sticking with their tight expressions,0,0,0.0,1.0,0.0,0.0,Neutral
@RanjanaSharma-sf7cl,Omegle invented in 2009.<br>People before 2009.,0,0,0.0,1.0,0.0,0.0,Neutral
@ashishsingh-xm6br,Omegle ❌ real life✅,0,0,0.0,1.0,0.0,0.0,Neutral
@MARRIAGEJOURNEY,Bus me air hostess hai🤔 ya airoplane me log khade ho kar travel karne lage hai 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Kokuyogaming,Badmash icon papa ne aapki pol khol di h 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Thesupporter7043,Bro full videos nahi hai kya iska,0,0,0.0,1.0,0.0,0.0,Neutral
@AbhayYadav-ub3wy,Ye plan me bhi log khade rhte hai kya seat full ho gyi to Bkki log khade hai 😂😂,1,1,0.0,1.0,0.0,0.0,Neutral
@Yash_Rajput_0,aap dogi 🌚<br>to pani kya jeher bhi pi lunga 🤣🤣<br>dirty mind activated 🌚😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Sunny72837,Garam Masala movie dekh kr aaya h bhai😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Imthehomelander__,Legend Focus On the Goal 🌝,0,0,0.0,1.0,0.0,0.0,Neutral
@niranjankumbhkar9154,सरमा गई का ।।😂,1,0,0.0,1.0,0.0,0.0,Neutral
@adprofessionalmusic9920,But someone noticed her girlfriend at last and who was also in the clip of match of cricket 😅😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Studyy88,Bhai tu Zinda hai ya fir koi or video upload kr rha 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@greasystar01,Bhai peeche ka page bhi dikha uspar number likha hoga 😂😂,0,0,0.0,0.885,0.115,0.0772,Positive
@RashmitaMajhi-oz2nq,White top wali Tamkeen he hena 😁,0,0,0.0,0.735,0.265,0.2023,Positive
@tejasagnihotri8647,Bhai me wo page ni dikhaya jisme number likha tha 😅,0,0,0.0,0.874,0.126,0.0772,Positive
@khanjersoumik6170,"Yeh cool hai aaj kal ,Face reveal karreho ho uska bhai yah papa dekhega toh ,Apki bhi toh behen hogi seh payoge toh phir thik hai😢",1,0,0.0,0.916,0.084,0.3182,Positive
@runjhunsahu5593,Ladko ki aadat....love ek se aur  flirt  anek se....,1,0,0.0,1.0,0.0,0.0,Neutral
@hindurashtra6813,When fairy applied for air-hostess job,0,0,0.0,1.0,0.0,0.0,Neutral
@Allah_hai_Dalla,"Disclaimer : Afsos uske bad shivam bhaiya ko chalti Flight se Niche fhaik Dia gaya 🥺🥺🥺, <br>( tention mat lo Bhai o Parashute tha )😂",0,0,0.137,0.863,0.0,-0.5423,Negative
@daydreamer7571,Sadak pe tu dikg gaya to nazare hata k chali jaaegi😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@anujkashyap_9015,Legends focus on gole cU systum ekdm pas me hai,0,0,0.0,1.0,0.0,0.0,Neutral
@sheelusingh9879,Achha hai bhi roadwage mein ni travel kar raha tha verna vaapas zinda na aata😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@juliuscaesar3548,Mai to kuch aur hi dekh raha tha🍑 agar hawa nikalti to shivam ka kya haal hota???😂😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@arpitchakra9059,Mujhe bhi mila tha apke jesa letter ✉️,0,0,0.221,0.779,0.0,-0.1779,Neutral
@arpitchakra9059,Or ek hide and seek biscuit bhi,0,0,0.221,0.779,0.0,-0.1779,Neutral
@adarshkumarj1708,Ab do saal tak video nahi aaegi <br>Jail jo ho gai hai😂😂😂😂😂😂😂😂😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@sarojmahara1908,"Wo to thik h,, lekin log khade kyu hain? 😅",0,0,0.0,1.0,0.0,0.0,Neutral
@AvinashKJ,I can see Yogesh in flight 😮😮,0,0,0.0,1.0,0.0,0.0,Neutral
@user-mg6sv1nq8p,Tu jeher pe bahut trapped Raha jeher pine ke lia🤨👌🔥,0,0,0.274,0.726,0.0,-0.5267,Negative
@blastgamertw830,Flight ❌ Baap ka bus ✅,0,0,0.0,1.0,0.0,0.0,Neutral
@rastapopolous8446,last scene of airport police dragging him n belting part kidar hai?,0,0,0.0,1.0,0.0,0.0,Neutral
@samirdash4895,"Waise me bada shakt londa hun, pr yaha me pighal gaya 😂",0,0,0.0,1.0,0.0,0.0,Neutral
@pOrnEsiAnParRapiO-7,Sab khade kyu hai plane mai 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@Joseph_rana,Harassment ka case ho jaega😂,0,0,0.467,0.533,0.0,-0.5423,Negative
@aritramaji281,Pura video ha kaya,1,0,0.0,0.556,0.444,0.34,Positive
@BabuliMurmu-we7kh,"super bohot hansha me, so interesting",0,0,0.0,0.351,0.649,0.8122,Positive
@neeralyadav7754,Usane pilot ko complaint ki fir pilot ne pele diya bhai ko,0,0,0.167,0.833,0.0,-0.296,Negative
@Dmaskboyy,Yahi mazak ham kare to public peldeti hai 🤦‍♂️🤦‍♂️🤦‍♂️😂,0,0,0.0,1.0,0.0,0.0,Neutral
@gururandhawa_,Legend focus on goal 😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@salutelegends7550,Behind the scene💀,0,0,0.0,1.0,0.0,0.0,Neutral
@peace_eye,Cute to hai ❤,0,0,0.0,0.4,0.6,0.4588,Positive
@Wanderingfella,Aree ye Swarali kai bar mili hai mujhe b 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@atozgyaan1724,Phle bus me chapri aate the ab plane me bhi 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@27Gamer_,Navo dhandho chalu karyo 😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@mohammedshuaib4556,smiling by air hostess is just her a part of job training lol don&#39;t think it is love😅,0,0,0.0,0.721,0.279,0.7003,Positive
@abhiksarkar6712,Its called battamizi😅,1,0,0.0,1.0,0.0,0.0,Neutral
@malviyap667,"❤ किसी का काम है वो, अपनी बहन को दे, उसको बोल ऐसा,",1,0,0.0,1.0,0.0,0.0,Neutral
@abhishekkaushik3126,Heads off to airhostess they do the job of endure of this kind of activity,0,0,0.0,1.0,0.0,0.0,Neutral
@medico697,Phighal gyi bhai 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@RanjeetKumar-ss5zf,Kisi ne tamkeen ko focus Kiya 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@mohitkumarkeshri2862,Date to dekho dyslexia ka sikar hai 🤣🤣🤣,0,0,0.0,1.0,0.0,0.0,Neutral
@monroy9263,It  was my birthday date😂😂❤,0,0,0.0,1.0,0.0,0.0,Neutral
@paramdixit6860,E ekso 4hzar de re😅,0,0,0.0,1.0,0.0,0.0,Neutral
@RohitKumar-pu6qu,ये खान सर के जैसा लग रहा 😅😂😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@debashisdey3461,Ise impress nahi irritated bolte hai😂😂😂,0,0,0.303,0.404,0.293,-0.0258,Neutral
@Neemamaurya21,Jo air hostess ko impressing kar lena vah meri aap hi rahti hai,0,0,0.0,0.774,0.226,0.5423,Positive
@atalvlogs4605,😂relox guys ye iski bahen hi hai😂,0,0,0.0,1.0,0.0,0.0,Neutral
@scientistrasel,Indigo <br>I saw this air host 😊,0,0,0.0,1.0,0.0,0.0,Neutral
@minadevi7307,Writing kitni sundar hai,0,0,0.0,1.0,0.0,0.0,Neutral
@narendrakumar-yh5hl,Jab Langoor ko kahi angoor dikhe tab aesa hi hota ha 😀😀😀,0,0,0.0,0.821,0.179,0.34,Positive
@angel..001o,Gucci jese bag aur ghadi wali ka muh kyu sad rha hai lekin 😂,0,0,0.205,0.795,0.0,-0.4767,Negative
@Nishakant_Dwivedi,अरे shivam Bhaiya kya hua जहर पीना है<br>मैं कुछ मदद करूं 😀😀😀❣️,0,0,0.0,1.0,0.0,0.0,Neutral
@gouravraj1169,I tried the same now I am out of the plane flying in the air and I have no parachute.. 😭😭😭,0,0,0.115,0.885,0.0,-0.296,Negative
@pankajraikuni7057,Kuch bhi kaho ladki cute to h 😂❤,0,0,0.0,0.667,0.333,0.4588,Positive
@manishsuryawanshi2419,Shi flirt c😂hal ra h,0,0,0.0,1.0,0.0,0.0,Neutral
@sohaiblatif1988,Yr ye kitni ❤ ha,0,0,0.0,0.556,0.444,0.34,Positive
@sohaiblatif1988,Yr ye kitni ❤ ha,0,0,0.0,0.556,0.444,0.34,Positive
@NewComer_6574,next  part :  एयर होस्टेस ने शिवम को सच में  जहर देकर प्लेन से नीचे फेंक दिया...😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@its_ur_rg,Only legends can noticed here something 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@ravi_shroff,Kya video mein last mein Kisi ne tamkeen ko dekha 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@atwoz1850,Bhai ye indigo ki air hostess hai mene dekha hai 😂😅,0,0,0.0,1.0,0.0,0.0,Neutral
@karinatyagi6404,Yeh Delhi famous Vada pav wali di lgri h 😮😮😮😮,0,0,0.0,1.0,0.0,0.0,Neutral
@officialsuraj1234,Air plane✈️❌Bus 🚌✅,0,0,0.0,1.0,0.0,0.0,Neutral
@Thelastmanstanding-el9sm,Saadak ka loga dikhtha hai 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@brokenboyravi,Bhai mera focus to kahi or hi tha 😅,0,1,0.0,1.0,0.0,0.0,Neutral
@SachinSharma-ei4fj,Shukr mna usne security ni bulayi,0,0,0.0,0.676,0.324,0.34,Positive
@3amaduio,Tamkeen Kya kar rahi hai bhai tere sath 😂 woh to  golden boy ki gf hai na 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Liberatedwolf,Flirting ❌<br>Molestation ☑️,0,1,0.0,0.526,0.474,0.2023,Positive
@rajasharma362,Maal kachhi hai abhi❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@vampire2978,Female version of rafsan the choto bhai,0,0,0.0,1.0,0.0,0.0,Neutral
@chain2mnm1,Impressing ❌ Harassing ✔️,0,0,0.438,0.125,0.438,0.0,Neutral
@drivindevil,"Bhai note se he khush hai, padhne ki koshish bhi nahi kari .. jiyo!!",0,0,0.0,1.0,0.0,0.0,Neutral
@rohansingh7162,😂 bhoot bhoot Se Kya man Bhar Gaya Kya,0,0,0.0,1.0,0.0,0.0,Neutral
@snkoli9596,Nice ❤❤,1,0,0.0,0.263,0.737,0.4215,Positive
@26devanshgupta91,Bhabhi mil gayi 😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@lifeishard6497,Bhai koi pahla scene ma ladka ko dekh bhi rha tha?,0,0,0.0,1.0,0.0,0.0,Neutral
@jiazamir4911,Plane me log khry ho k b jaty hai kya ye plane km metro bus ziada lg rha,1,0,0.0,1.0,0.0,0.0,Neutral
@rajeevsharma8212,दिलफेंक!😁😎,0,0,0.0,1.0,0.0,0.0,Neutral
@mrkirit6404,Yrrr kitni awesome he yrrr me to mar gaya,0,0,0.0,0.661,0.339,0.6249,Positive
@candy7808,Ye Plane me general Dibba jaisa feeling ho rahi hai😅😅,0,0,0.0,0.857,0.143,0.128,Positive
@ronaldodhar01,Is this train or bus?,1,0,0.0,1.0,0.0,0.0,Neutral
@Phy_sajan,Legend focus on target 😂,0,1,0.0,1.0,0.0,0.0,Neutral
@bittubittu3875,Ab flight mai khade ho kar jane lage kya crowd zada hone ki wajah se jaise local city buses mai hota hai,0,0,0.0,1.0,0.0,0.0,Neutral
@Trgenhacker,airhosetel is very beautiful,0,0,0.0,0.417,0.583,0.6361,Positive
@jitendrakumarsingh644,Ye samjh nhi aa Rahi Kuch log khada kyu hai Bhai plane me?. waiting list wale hai kya 😅...,1,1,0.0,1.0,0.0,0.0,Neutral
@krishnasolanki8207,Ye kuch jyada ni hogya 😢😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@beingsalman3124,Par itne log khare kyu hai woh bhi plane me 😢😢,0,0,0.0,1.0,0.0,0.0,Neutral
@user-qc1bc4yi8n,Kya fayda number toh likha hi ni8😅,0,0,0.0,0.822,0.178,0.0772,Positive
@abcalii1261,Imagine someone do same to his sister.,0,0,0.0,1.0,0.0,0.0,Neutral
@kuldeeprocks96,Plane me khare khare kbse jne lge,1,0,0.0,1.0,0.0,0.0,Neutral
@WSggujv,Bas yahi😂 flight me Jana hai apne ko ab....,0,0,0.0,1.0,0.0,0.0,Neutral
@bhavesh_888,Komedy ho gyi boht bhayankar 🤡,0,0,0.0,1.0,0.0,0.0,Neutral
@Mr.Hemant03,Are iske peeche tamkeen Khan bhi thi😊,0,0,0.0,1.0,0.0,0.0,Neutral
@Bawayt0001,Shaadi kab karo ga bhai 🤔🤔🤔,0,0,0.0,1.0,0.0,0.0,Neutral
@surrender1021,Piche wali inhe gusse me kyu hai😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@raghurajpratapsingh5073,"गांव में इसे सीतियाबाजी कहते हैं, पकड़े जाने पर सिर के आधे बाल, आधी मूछ, एक भौंह बनवा दिए जाते हैं 😂😂😂😂",0,0,0.0,1.0,0.0,0.0,Neutral
@sherazsaleem6224,Jb sasty gareeb chapri pehle br jahaz m bethty h to wo aise hi harkaty krte hy 😂🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@kamil6224,Ye flight pe bus jesa feel q ho raha hai,0,0,0.0,1.0,0.0,0.0,Neutral
@user-en6zu6vg3d,You deserve waitress air hostess..,0,0,0.0,1.0,0.0,0.0,Neutral
@umairmeer9167,Yarr Kuch b ho so cute so lovely girl love you ❤️🥰❤️❤️🥰😘😘😘😘😘😘😘😘,0,0,0.0,0.372,0.628,0.9385,Positive
@lttechnicalclasses8670,Legend Focus on Target 🗿,0,0,0.0,1.0,0.0,0.0,Neutral
@pushkarmishra0994,Maine bhi aisa hi kia tha...fir aankh lag gyi aur jab utha toh Mumbai airport ki bahar sadak pe pada tha.. aur chaar paanch log CRPF ki uniform mein mjhe aata samjh ke gooth rahe they!,0,0,0.169,0.831,0.0,-0.784,Negative
@Falna_Aadmi,Plane me bus jaisa bhid 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@90sdude94,kis kis ne video se jada comments padh kar has has ke maaje le raha hai 😂😂😂😂😂😂😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@user-nv8vs1ug8l,Bhai piche gummah kr dekho number hoga 😂😂,0,0,0.0,0.843,0.157,0.0772,Positive
@subodharya1307,"मुझे तो बस इतना बता दो ये जो लोग खड़े है इनको हैंडल दो भाई हेड पे, कुछ पकड़ने को ही नही है 😂😂",0,0,0.0,1.0,0.0,0.0,Neutral
@AkashRay_43,Kisi ne tamkeen ko notice kiya,1,0,0.0,1.0,0.0,0.0,Neutral
@savitridevisavitridevi190,Isme to yogesh sharma bhi travel kar raha hai,0,0,0.0,1.0,0.0,0.0,Neutral
@lappujhannaa,इंडिया में अब वो दिन दूर नहीं जब चाय वाले भी प्लेन में चढ़ जाएंगे... चाय चाय चाय...,0,0,0.0,1.0,0.0,0.0,Neutral
@Sabrinaktee260,Who noticed yogesh at the beginning,0,0,0.0,1.0,0.0,0.0,Neutral
@aniketwaghire3675,ये कौनसा सस्ता wala फ्लाइट है भाई जहा लोग खडे होके travel कर रहे है,0,0,0.0,1.0,0.0,0.0,Neutral
@bishwajitroy9812,Khoon piyegi tumhari 😂😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@user-tn3lx2ls7s,maine bhi yahi kara tha abhi jail mai hu🙂,0,0,0.0,1.0,0.0,0.0,Neutral
@goluu,Piche number hai 😂,0,0,0.0,0.606,0.394,0.0772,Positive
@yogeshyadav-lq9cb,Moye Moye 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@user-zk2kv6pg2w,Tamkeen khan kya krri aap k sath 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@jsTsRust,Mujhy to kuch aur hi dikh rha 😂,0,0,0.0,1.0,0.0,0.0,Neutral
