Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@harpreetsingh-wz2cr,"This song is based on the character of Arjun singh nalua and he was one of the 4 sons of Great sikh commander in chief Sardar Hari Singh Nalua (Sardar Hari Singh Nalua, a fearsome tiger killer, sikh warrior, leader who conquered Afghanistan, kabul and spreaded the punjab to all these places by creating the empire for Maharaja Ranjeet singh) . Arjan velly ne khich ke gandasi maari is taken from his life where one time, he was in his palace and the britishers came to know that he was alone in the house and not with the kunwar Naunihal Singh (Grandson of Maharaja Ranjeet singh) so britishers tried to take him out as he was one of the pebbles in their long hard way to conquer punjab ( Punjab was conquered last by britishers and britishers ruled punjab only for 100 years whereas they ruled over india for 200 years) ....when Britishers attacked him alone in the house then he faced them with armory from inside the house but when he realised that he was going to run out of the gunpowder then he took a gandasi in his hands, opened his doors and attacked the troops as if he was a hungry lion and his gandasi was thirsty for the blood....he fought fearlessly and then escaped the scene only to meet khalsa forces in punjab to join them and fight bristishers in Anglo Sikh wars 2 alongside his brother Sardar Zorawar singh and defeated many britishers.",441,21,0.113,0.851,0.036,-0.9612,Negative
@user-kv3mc3gj2b,I  love this song too 😊,0,0,0.0,0.417,0.583,0.6369,Positive
@dd81807,"To me the movie was a disappointment, but this song and this scene in the movie, iconically badass.",4,0,0.213,0.787,0.0,-0.4678,Negative
@IM_Eisa,GOOSEBUMPS,2,0,0.0,1.0,0.0,0.0,Neutral
@karansingh-ip7pd,no one can beat Punjabi aura and music …..proud to be Sikh and Punjabi,838,40,0.145,0.855,0.0,-0.296,Negative
@shaantanuasthana969,I was just 14 when i lost my dad about 3 years from his death year he had some mental illness and i know how it feels to grow as a boy without ur dad going through teenage struggling with male puberty issues emotional illness ita really tough but still life goes on please value ur parents they are the pillars of ur life love u dad. 😢,2,0,0.147,0.678,0.175,0.723,Positive
@user-ez2cl2fv9q,This song is really punching me hard in my gut,9,0,0.156,0.844,0.0,-0.1689,Neutral
@anisurfer84,These kind of songs make me want to learn Punjabi! What a powerful language.,9,0,0.0,0.715,0.285,0.5255,Positive
@vishwajeetsb694,You will be on the edge throughout the movie.. whole of 3hrs 21 minutes.. 🔥🔥,4,0,0.0,1.0,0.0,0.0,Neutral
@charandeep-up8bi,Goosebumps on this song 🔥🔥🔥 😈😈,1,0,0.0,1.0,0.0,0.0,Neutral
@ashishpanchal1332,This is not just song...this is bravery by Sikh !! This is emotion...big thank to director,725,20,0.0,0.69,0.31,0.7418,Positive
@salamonjitu9257,I&#39;m a tamilian... don&#39;t know the meaning of this lyric.... whether Hindi or Punjabi.... bgm nd voice are still goosebumps.... in. Tamil... மிடுக்கு...,1,1,0.0,1.0,0.0,0.0,Neutral
@kingkumawat-yv4pr,ANIMAL GOOSEBUMPS 🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@officialpayal9886,Literally i wanted to dance in theatre after hearing this✨🔥,5,1,0.0,1.0,0.0,0.0,Neutral
@RAMUCOMEDYNO,Good song 🎵 👌 👏,1,0,0.0,0.204,0.796,0.5994,Positive
@RAMUCOMEDYNO,Super gana ❤,1,0,0.0,0.204,0.796,0.5994,Positive
@JaskaranSingh-ui4px,For people who don’t know it’s a folk song sung by Kuldeep Manak Saab in first place and the Arjan Vaily he was talking about is the descendant of Sardar Hari Singh Naluwa who was actually Arjan Singh Naluwa and this genre in Panjabi Music is known as Vaar or Dhadi and the line in the song paper Josh ke Gandasi maari is the actual verse taken from the real incident back when Arjan Singh was cordon by britishers and he fought with them with his gandasi so the history behind this song is great as well and it’s the first time ever someone in Bollywood which is from tollywood depicted Sikhs in the true way they look fearless warriors thanks to Sandeep Vanga sir for such a nice depiction 😊,556,14,0.016,0.859,0.125,0.936,Positive
@cinemagupshup3771,Goosebump song ....will be remembered untill Animal Park comes😍👍👏,11,0,0.0,1.0,0.0,0.0,Neutral
@djKaranNagpurihazaribagh100,I love this song,2,0,0.0,0.323,0.677,0.6369,Positive
@motivationking5408,This song gives me Goosebumps,1,0,0.0,1.0,0.0,0.0,Neutral
@karmicrealm,Goosebumps ❤️🙏,8,0,0.0,1.0,0.0,0.0,Neutral
@user-cr1xc3pd6i,Beautiful song,0,0,0.0,0.204,0.796,0.5994,Positive
@saurabhgaut,Wahe Guru ji …. This is not just a Song its Our History …..,603,22,0.0,1.0,0.0,0.0,Neutral
@Harrysag,Masterpiece. Great job  this is real Punjabi music,6,0,0.0,0.423,0.577,0.8481,Positive
@Open_My_Channel,"It was 99M views, I clicked the video and now it&#39;s 100M💯💯💯",8,0,0.0,1.0,0.0,0.0,Neutral
@brightbuk9729,"This song will haunt for very long time. This kind of music deserves limelight, our own folk songs from our own culture. Irrespective of language, people from across the country showered their love for this song...",0,0,0.066,0.831,0.103,0.3612,Positive
@SiNgLexWeTTX,For so many years this gem of a Punjabi folk song was kept hidden from mainstream India now it&#39;s getting heard by the whole of India. Congratulations to Sandeep Reddy Vanga .,153,0,0.0,0.881,0.119,0.5994,Positive
@ABHAYPANDIT112,Now this is the kind of great Punjabi music we grew up listening to... Playing on loop..,2,0,0.0,0.728,0.272,0.6815,Positive
@inspiregrowth9022,This sounds so raw and so authentic. I hope such kind of Punjabi music is brought forth more often.,1093,4,0.0,0.842,0.158,0.4902,Positive
@garryonline7,Goosebumps,1,0,0.0,1.0,0.0,0.0,Neutral
@NiteshKumar-pv9fj,What a great song I never had in my life..,0,0,0.0,0.631,0.369,0.6249,Positive
@neshadtasnim7013,"i&#39;m bangladeshi, this song is fckn lit 🔥🔥🔥🔥 nonstop playing high volume. Love ranveer kapoor",4,0,0.0,0.684,0.316,0.7184,Positive
@deepakchandouria2686,goosebumps❤,0,0,0.0,1.0,0.0,0.0,Neutral
@haydeepsingh3511,Amazing ❤️,0,0,0.0,0.208,0.792,0.5859,Positive
@roarbrar,True Authentic Punjabi Folk and Sikh representation. Salute to the director and Ranbir Kapoor. ❤🙏🏻🏴,647,13,0.0,0.833,0.167,0.4215,Positive
@shank4655,Punjab the land of freedom fighters and bravery sikkh religion ❤ lovely miss u my Punjabi friend 😢,5,0,0.107,0.344,0.55,0.9274,Positive
@ganeshbehary7220,Goosebumps❤🔥💯,3,0,0.0,1.0,0.0,0.0,Neutral
@jediknightsharma9861,"This scene…. Just 🔥 🔥 <br>Glad I didn’t watch the music video before movie, it gives away everything 😅",2,0,0.0,1.0,0.0,0.0,Neutral
@vijayPatibandla,"For me, It&#39;s a Warrior Anthem.❤",1,0,0.0,1.0,0.0,0.0,Neutral
@ImranAli-or5jh,I proud to be punjabi brother,2,0,0.0,0.563,0.437,0.4767,Positive
@ashokjoshi8978,I watched the first day first show in a jam-packed theatre and trust me. You don&#39;t want to miss the experience. This song elevates the scene and impact to next level in theatre.,743,11,0.047,0.819,0.135,0.4588,Positive
@ramdayalmali4724,Goosebumps song💯,0,0,0.0,1.0,0.0,0.0,Neutral
@jdtheproboy7867,Literal I have craze on this song I have listened it again and again,2,0,0.127,0.873,0.0,-0.1531,Neutral
@bikramjeetpathak1229,Goosebumps...,0,0,0.0,1.0,0.0,0.0,Neutral
@preetijoshi5980,Beautiful song🎵❤,0,0,0.0,0.204,0.796,0.5994,Positive
@siddharthrai5250,A masterpiece song which I am listening after long time.❤,2,0,0.0,0.631,0.369,0.6249,Positive
@niteshnayak5170,I can&#39;t really describe it but this genre of music always feels like the last period of a great day full of energy,356,4,0.0,0.609,0.391,0.9109,Positive
@barshadutt796,This Song Gives Me another Type of Vibe loved it🩶,1,0,0.0,0.698,0.302,0.5994,Positive
@hemasathvika8684,omg excellent one 😯cant delete this from my mind ❤❤❤,1,0,0.0,0.709,0.291,0.5719,Positive
@Sachin_Rathore2,Goosebumps,1,0,0.0,1.0,0.0,0.0,Neutral
@varshanaik7678,More than Ranbir Kapoor this song shud be for Indian Army. Each and every word suits them,3,0,0.0,1.0,0.0,0.0,Neutral
@AnitaYadav-jx4bq,What a masterpiece,0,0,0.0,0.196,0.804,0.6249,Positive
@mamasmuffins,Arjan Vailley described in this song was the son of the great warrior Hari Singh Nalwa. And like his father was also a great warrior. At the time when Britishers attached him he fought bravely and frivolously with only his gandasi which is a kind of weapon mentioned in this song.,416,9,0.078,0.696,0.227,0.8809,Positive
@saavikour3543,This is love 💕 it&#39;s so raw ❤,1,0,0.0,0.543,0.457,0.6369,Positive
@kartikmehra0220,Beautifull Song ❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@nileshdewase8055,Such a great song ❤,4,0,0.0,0.328,0.672,0.6249,Positive
@FaizaanHR23,This is a banger!! 🔥🔥,2,0,0.0,1.0,0.0,0.0,Neutral
@Delicious.Dilemma,What an energetic song!,3,0,0.0,0.484,0.516,0.4926,Positive
@sravankandala3450,"Being a Telugu person, how can Sandeep Reddy Vanga take out the sensibilities of Punjabi music and use it for his film. Pure detailing of what he wants to show on screen<br>. G O A T Sandeep Reddy Vanga",499,5,0.0,1.0,0.0,0.0,Neutral
@mkearninghacks9047,Awesome ❤,0,0,0.0,0.0,1.0,0.6249,Positive
@user-bw5uj1gv9r,Goosebumps 🔥 👑,2,0,0.0,1.0,0.0,0.0,Neutral
@rudransh8931,Song deserves 1 billion views.<br>Jai Shree Ram 🚩<br>Jai Shree Parshuram 🚩,4,0,0.0,1.0,0.0,0.0,Neutral
@akshayarora5298,Addicted to ths Masterpiece,0,0,0.0,0.423,0.577,0.6249,Positive
@user-gi4em6jl8v,Yawrr!!! Literally  I&#39;m feeling obsessed right now with this song... ❤,1,0,0.213,0.662,0.124,-0.2677,Negative
@Hyunjin.is.a.tree115,As a Punjabi when I heard this song for first time I could not even image use of this folk song in a Bollywood movie🔥🔥,554,4,0.0,1.0,0.0,0.0,Neutral
@adeelmalik4713,Ranbir killed it he showed how much of a top actor he is,3,0,0.276,0.613,0.11,-0.5719,Negative
@SKumar-og3dz,Ye Song Theatre me jab dekhoge toh next level Josh ajyega ❤🔥🔥🔥,16,0,0.0,1.0,0.0,0.0,Neutral
@kanevivalakane3699,Punjabi Pride❤ We are the best in the World,2,0,0.0,0.656,0.344,0.6369,Positive
@omnipotentblader187,True masterpiece another gym motivation song unlocked,3,1,0.0,0.301,0.699,0.8519,Positive
@hitmanhart22,"Super Hit movie....After Vaastav (1999), this movie was a hell of a watch...",1,0,0.263,0.514,0.223,-0.1779,Neutral
@simrankgill5319,Proud to see this old punjabi folk song getting much deserved appreciation! Warrior arjan vailly👑,784,6,0.0,0.66,0.34,0.7712,Positive
@Ch.Hemachander-03,"<a href=""https://www.youtube.com/watch?v=zqGW6x_5N0k&amp;t=30"">00:30</a> to <a href=""https://www.youtube.com/watch?v=zqGW6x_5N0k&amp;t=47"">00:47</a> What a Music 🔥. Literally Goosebumps🔥🔥🔥",10,0,0.0,1.0,0.0,0.0,Neutral
@siddhantghaywate149,Punjabi songs are next level🔥🔥<br>Loved it❤,8,0,0.0,1.0,0.0,0.0,Neutral
@user-qs3zc7nd2z,That private jet scene 🎉🤣🤣🤣🫡👏👏👏👏👏👏,2,1,0.0,1.0,0.0,0.0,Neutral
@roshanpandey3448,Warrior song 🔥🔥🔥🔥 just looping on it 🎉🎉🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@vinayakmudagannavar,"Congratulations,very close to 100 million 🎉🎉🎉🎉🎉",1,0,0.0,1.0,0.0,0.0,Neutral
@pranitflora9482,As a Sikh i feel happy Punjabi folk music is showed..<br>United 🇮🇳 we stand against anything.,471,7,0.0,0.778,0.222,0.5719,Positive
@mr.mythic819,I Feel So Energetic After Listening To This.. I Feel Proud That I Am A Punjabi,3,0,0.0,0.614,0.386,0.7425,Positive
@p.vishnuvardhan9067,"Finally Telugu Director Gave a Big Hit To Superstar Ranbir Kapoor , So Proud Of Sandeep Bhai❤🎉",3,0,0.0,0.805,0.195,0.5256,Positive
@ks-uk5if,best song forever .. at the time span of fight with someone,2,0,0.155,0.595,0.25,0.3818,Positive
@gundev56,Amazing presentation of the normal story. Ranbir is the lifeline of the film and Bobby &amp; Dimri are the delight.,1,0,0.0,0.7,0.3,0.8271,Positive
@dishagill318,I❤ THIS SONG,0,0,0.0,1.0,0.0,0.0,Neutral
@subscribe_this_channel__,"<b>ranbir is not simply acting,he is just living in that character💯🔥</b><br><br><b>pure goosebumps overloaded😻</b>",390,4,0.0,1.0,0.0,0.0,Neutral
@subscribe_this_channel__,"<b>ranbir is not simply acting,he is just living in that character🔥💯</b><br><br><b>pure goosebumps overloaded😻</b>",225,0,0.0,1.0,0.0,0.0,Neutral
@ManavBijumon,I dont listen to punjabi music but this is just a whole different vibe 🔥🔥,6,1,0.0,1.0,0.0,0.0,Neutral
@vikas9813,"Such a raw folk singing , simply awesome 👌 kudos to composer &amp; singer.",5,0,0.0,0.549,0.451,0.8126,Positive
@dr.ameerhamza4485,punajbi music back on its peek and genuineness,1,0,0.0,1.0,0.0,0.0,Neutral
@Ashykale,Song is not a song it&#39;s an emotion,2,0,0.0,1.0,0.0,0.0,Neutral
@ovesqureshi7407,"<a href=""https://www.youtube.com/watch?v=zqGW6x_5N0k&amp;t=21"">0:21</a> was the best part of song",7,0,0.0,0.625,0.375,0.6369,Positive
@saurabh_411,The fact that this was Written by our Guru ji gives me Goosebumps 🙏,776,23,0.0,1.0,0.0,0.0,Neutral
@manishtripathi6860,This song shld be declared test booster 🔥🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@yeasminshahajadi6898,This song is addictive man!!,1,0,0.0,1.0,0.0,0.0,Neutral
@madhusoodan2881,What a Co-incidence.. This song came into light when karnataka&#39;s ambhari elephant Famely known as Arjuna died after ferociously fight against wild elephant...RIP to the legendary elephant.. 😢,5,0,0.265,0.735,0.0,-0.8074,Negative
@sanjaysinghania716,Evolutionary music!  Amazing musical and cinematic talent,2,0,0.0,0.42,0.58,0.784,Positive
@harshitverma4266,"the bgm from <a href=""https://www.youtube.com/watch?v=zqGW6x_5N0k&amp;t=91"">1:31</a> is lit",5,0,0.0,1.0,0.0,0.0,Neutral
@loveleenkaur5447,Unadulterated punjabi folk music… kudos to the makers! Hope one day some regional director ( Mr . Sandeep  🤞 or any one of his caliber )has balls to make a film in the great Hari Singh Nalwa or Jassa Singh Ramgarhia of Jassa Singh Ahluwalia or Sherepunjab Maharaj Ranjeet Singh!!!! 👏🏻👏🏻👏🏻👏🏻👏🏻,456,7,0.0,0.793,0.207,0.9094,Positive
@dediyagalaDGA-hu7cv,Song gives energy ❤,11,0,0.0,0.488,0.512,0.2732,Positive
@virendrasingha7425,what a Powerful song,1,0,0.0,0.417,0.583,0.4215,Positive
@jaspreetsaluja1979,this song is fire,0,0,0.444,0.556,0.0,-0.34,Negative
@pannudilraj,Old classic song... Rightly used... Arjan valley ne... 👍👍👍👌👌👌,1,0,0.0,1.0,0.0,0.0,Neutral
@baymax2.079,My first preference would be Punjabi songs whenever I am at a gym... Always gives me an adrenaline rush.,1,1,0.0,1.0,0.0,0.0,Neutral
@udhaysood9399,Jai Shri Guru Gobind singh ji 🙏🏻 from morning to till now I am listening this master piece ❤❤❤❤,570,10,0.0,1.0,0.0,0.0,Neutral
@shivangipandey7579,In love with this song ❤,9,0,0.0,0.488,0.512,0.6369,Positive
@sandhyasingh4096,Proud to be a Punjabi ❤,17,1,0.0,0.492,0.508,0.4767,Positive
@user-du4gz9sy1c,Time to reach this song at 1billion❤,2,0,0.0,0.845,0.155,0.0258,Positive
@shwetasharma168,What a great song,1,0,0.0,0.328,0.672,0.6249,Positive
@HindimashupsongS890,Good music 💯 enjoy 🎄💗💓,1,0,0.0,0.247,0.753,0.7269,Positive
@shivampaliwal1932,Thanks Sandeep Vanga Ji for bringing this song to us and after knowing it&#39;s significance it feels even more powerful !!,291,2,0.0,0.675,0.325,0.8261,Positive
@Fukrainsaantelangu,THANKYOU GUYS FOR YOUR AMAZING SUPPORT..KEEP ENJOYING!💓💓,0,1,0.0,0.595,0.405,0.6239,Positive
@ashishdhandharia198,The music peaksfrom 0.30 to 0.36 along with Ranbir hanging the person with Axe.. have never seen such amazing directions and action and expressions,4,0,0.118,0.882,0.0,-0.4717,Negative
@leelahillier5790,Wow ❤ goosebumps ❤❤now that’s Punjabi song,2,0,0.0,0.568,0.432,0.5859,Positive
@SinCLaiROp487,Deadly movie ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@vijaysawrajbhangu1438,"Only Southern director can create this magic ,cause these people always remains attached with the pure Indian culture. ❤",888,24,0.0,0.89,0.11,0.2732,Positive
@shivamvijayvargiya3242,100 million complete 💯🎉❤,6,0,0.0,1.0,0.0,0.0,Neutral
@FarEast08,If only Sidhu moose wala also had a song for animal soundtrack 🔥,8,0,0.0,1.0,0.0,0.0,Neutral
@cheguevara__14,This song given different elevation to the interval bang 🔥,2,0,0.0,1.0,0.0,0.0,Neutral
@workhome7145,"We Bangladeshi also love panjabi, this song is so dope, it almost made  me to wear a turbine, jai panjabi ❤ swag on next level 🔥🔥",4,0,0.0,0.846,0.154,0.6369,Positive
@thespecialone1024,"Where to deduct marks? The singer, composer, actor, director and the entire team has nailed it beyond expectations💯🐐",292,3,0.0,1.0,0.0,0.0,Neutral
@gulbhantejha3910,Legends know the historical factor of this song 🗿.,1,0,0.0,1.0,0.0,0.0,Neutral
@draculagaming6367,this song 🔥🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@pramodprasad6024,"This part <a href=""https://www.youtube.com/watch?v=zqGW6x_5N0k&amp;t=167"">2:47</a> and this part ❤😂<a href=""https://www.youtube.com/watch?v=zqGW6x_5N0k&amp;t=174"">2:54</a> so good",0,0,0.0,0.709,0.291,0.625,Positive
@dilpreetaulakh8219,One Punjabi song made the entire film super hit I am proud to be Punjabi ❤,1,1,0.0,0.632,0.368,0.7906,Positive
@vedant_vlogs.,It&#39;s Punjabi masterpiece ❤,5,0,0.0,0.328,0.672,0.6249,Positive
@lataplatap9740,Goosebumps!!! Hope we get more songs from Bhupinder sir. What a soul touching voice… too good…,309,1,0.0,0.788,0.212,0.5826,Positive
@vikastiwari6622,Finally a song from bollywood is on a repeat mode..your efforts are appreciated..,0,0,0.0,1.0,0.0,0.0,Neutral
@ssingh5653,Thanks to Bollywood for finally respecting Punjabis/Sikhs!,3,0,0.0,0.439,0.561,0.75,Positive
@Kishorekumar-nn5sy,Loved Punjabi song from Tamilnadu 🎉,5,0,0.0,0.506,0.494,0.5994,Positive
@ShankarKamar-kx3pb,Next level ❤😮,1,0,0.0,1.0,0.0,0.0,Neutral
@SS-vn3ib,"Everyone commenting about the film director, please acknowledge the Music Composer &amp; Singer, Chorus efforts.. this is a pure Magic song.. I heard 100 times in 4 day&#39;s.  I&#39;ve been waited from past 4 months.. <br>The film director Sandeep Reddy vanga hometown is Warangal district, Telangana state [bank colony] my neighbour .. great work director Sir",280,1,0.0,0.887,0.113,0.7506,Positive
@Rajankumar-yu2ex,Legend song of the history,2,0,0.0,1.0,0.0,0.0,Neutral
@MASTERking836,THIS SONG ALL TIME EVERYONE FAVOURITE 😊❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Johna_Sidhu,Imagine this song in Sidhu voice 🔥💯,4,0,0.0,1.0,0.0,0.0,Neutral
@aotlovers9721,"The craziest movie i Ever seen in my life... that dialogue of alpha male directly attacked my heart because i am not one... Who is alpha 😅 and it would have affected to many ones like me who desires to be alpha but not in actuality...<br>The actions , the dialogues , the bonding, the personalities of both booby and Ranbir in movie is Descriptionless , and wordless...<br>Simply Masterpiece",2,0,0.064,0.828,0.108,0.7184,Positive
@AbhinavBGOfficial,New song added to Playlist🔥🔥,1,0,0.0,1.0,0.0,0.0,Neutral
@Saleojaw,"Addicted... Even if you are not listening to this song, it keeps running behind in your mind.. what a voice and the swag of Ranbir... Blockbuster written all over",385,0,0.0,0.874,0.126,0.5994,Positive
@arsalankhan5685,This song made me proud of being a Punjabi even tough I&#39;m not Punjabi,0,0,0.096,0.705,0.199,0.3818,Positive
@pradeepchoudhary8265,Amazing😍,1,0,0.0,1.0,0.0,0.0,Neutral
@hammadulhassan8531,This is the greatest Punjabi Song I have ever heard!,4,0,0.0,0.64,0.36,0.6696,Positive
@user-ot5lx8mh7x,🔥🔥🔥,1,0,0.0,1.0,0.0,0.0,Neutral
@y3ksubroto,"Whenever I am listening this song, its giving me goosebumps even though I don&#39;t understand 95% of the words.......this is power of good music......",295,6,0.0,0.791,0.209,0.6486,Positive
@anonpolymath8496,"Can we have Lord Bobby back in Animal Park? <br>If Ranbir has been cloned, then Lord Bobby could also be cloned. We will get to see Lord Bobby again. <br>I have a good script about this.",7,1,0.0,0.921,0.079,0.4404,Positive
@punjabsingh2552,"Arjun velly was real person who was born around 18s and die in 1968 and he fought with daku’s who use to come rob villagers ,he even fought with British officers when they was hurting poor people. Gandasi was his weapon .",4,0,0.372,0.628,0.0,-0.959,Negative
@rattandusad3140,This song was sung by gurunanak ji when they were in fight with someone ❤,0,1,0.167,0.833,0.0,-0.3818,Negative
@sunilarya1675,All Punjabi performed very well in animal 😇,4,0,0.0,0.715,0.285,0.3384,Positive
@user-bl4vj5yh2i,I watched this song and always proud feel ❤😊,0,0,0.0,0.693,0.307,0.4767,Positive
@aayushkolhatkar6104,"Remembering the most fiercest fighter of 19th century Shri Shri Shri Arjan Singh Nalwa... 🙏🏼🙏🏼, And the lyrics are exactly depicts and fit to the Ranbir&#39;s fighting sequence, the Gandaasa warrior🔥🔥, I had goosebumps all along when I was watching this in the movie on theatre 🔥🔥, Exceptional work Sandeep Reddy Vanga, expecting more to come ASAP🙌🏼🙌🏼",648,22,0.042,0.883,0.074,0.2212,Positive
@Kritikarathor695,This song giving me energy 🎉,1,0,0.0,0.4,0.6,0.5423,Positive
@disiscutie,Getting goosebumps<br>🙏Guru Gobindsinghji,0,0,0.0,1.0,0.0,0.0,Neutral
@rockyravi8060,Goosebumps 💥💥💥💥👿,1,0,0.0,1.0,0.0,0.0,Neutral
@engineersvlog3886,Ranbir Kapoor nailed it 🔥🔥🔥,1,0,0.0,1.0,0.0,0.0,Neutral
@JohnWick-pp4uy,This song with axe fight was one hell of experience 🔥 🔥,0,0,0.551,0.449,0.0,-0.8225,Negative
@Harishsharma-kh7rj,When I watched this song I really raised goosebumps...the song is real definition of Animal movie... I praise entire team of movie &amp; also the song creators🎉🎊,313,1,0.0,0.865,0.135,0.5574,Positive
@arokiyanathand8118,Being a Half Tamil ....Half Telugu.....i just Love to Hear Punjabi song........after a long time... hearing a Raw Punjabi song Archan valley 🔥🔥🔥❤❤❤ 💕💕💕😘😘😘,3,0,0.0,0.826,0.174,0.6369,Positive
@pavitarsinghgrewal9006,Finally crossed 100 m views❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@surigaming03,best acting I ever seen by Ranbir ❤,1,0,0.0,0.543,0.457,0.6369,Positive
@Aspirant_001,"I think this movie will again win our hearts with  its action, drama,story and song too....this will reboost the curiosity of Bollywood and Hindi movie fans too.❤❤❤❤❤",223,1,0.0,0.868,0.132,0.5859,Positive
@user-ef6lx5gm4g,Fire 🔥 scene in the movie <br>And the song also 🔥<br>Love from Kerala 🙌🏼,2,0,0.167,0.833,0.0,-0.34,Negative
@r.euginesushilkumar8488,Great Vibes after listening to this number. Love from Delhi ❤❤❤❤,0,0,0.0,0.453,0.547,0.8649,Positive
@akhileshpradeep1354,The best song in the entire movie,1,0,0.0,0.588,0.412,0.6369,Positive
@sachinankalagi3455,I ❤love panjabi songs. 👌,1,0,0.0,1.0,0.0,0.0,Neutral
@Shaheedsar,Gem of Panjabi Folk now shining bright all over the world.Big thanks to the team of this Movie. This song is going to stay forever ♾️. Bhupinder Babbal is legend.,320,0,0.0,0.828,0.172,0.7003,Positive
@ayushtoppo701,After watching Animal I&#39;m definately going to buy blue suit piece ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@AdityaSharma-fk1ef,Who loved Bobby in abrar&#39;s role ❤,3,0,0.0,0.562,0.438,0.5994,Positive
@hiphopstyle1863,Nice beat ❤❤,1,1,0.0,0.417,0.583,0.4215,Positive
@kamaljitkour4358,love the song,3,0,0.0,0.323,0.677,0.6369,Positive
@TheImranbergi,Awesome movie…Thanks Sandeep….,0,0,0.0,0.328,0.672,0.6249,Positive
@kapilgulati,"There is a type in Punjabi folk music ‘Dhaadi Vaar’. Dhadi is a musical instrument shaped like a damru, by playing which these songs are sung. In these songs, warriors are glorified and stories of bravery related to war are narrated. Those who sing songs are also called Dhadi and in Punjabi folk songs, there are many popular groups of people singing these songs i.e. ‘Dhaadi Jatha’.",272,5,0.052,0.768,0.18,0.8271,Positive
@VeinsFC,"I could listen to this anthem all day and get energized,I am a Bengali though and i partially understand punjabi...",1,0,0.0,1.0,0.0,0.0,Neutral
@tamilmovie1994,I&#39;m from TamilNadu but I like this song ❤,3,1,0.0,0.649,0.351,0.5023,Positive
@sunilbaliga8109,"From karnataka , but loved it ❤",1,0,0.0,0.428,0.572,0.7469,Positive
@itsviren_,Let&#39;s bow down to the supremacy or MANAN BHARDWAJ the man behind this great music 🤌🏻❤️🔥💥,1,0,0.0,0.697,0.303,0.7248,Positive
@hawarnakhchervan7714,"One of the best movie ever , i am waiting  for part 2",0,0,0.0,0.682,0.318,0.6369,Positive
@anmolbhatia9707,"Waiting for this song to play in the theatre,will be a goosebumps moment❤",214,3,0.0,0.821,0.179,0.34,Positive
@m.sudharsanmadhav9155,First time: Didn&#39;t understand<br>Second time: Okay lets&#39; listen again<br>Third time: Started to get addicted<br>Beautiful pujabi song. Love from Tamilnadu🔥🔥🔥,3,0,0.0,0.736,0.264,0.7269,Positive
@funwithpeacelove6815,"Love this , Sadi Maa boli Punjabi , Sadi Rouh which Shamil ha . Thank you for this song , everyday I Trawel   Bahrain to Saudi and listen this song more then 50 times . Love you ❤",0,0,0.0,0.67,0.33,0.9231,Positive
@mithileshjha2561,Excellent 👌👌,1,0,0.0,0.213,0.787,0.5719,Positive
@Himanshux1111,Ranbir killed it 🔥🔥,1,0,0.6,0.4,0.0,-0.6705,Negative
@funny-emotional,Love from Dubai. Punjabi song is the world best song. I never understand the lyrics but the music is awesome. Always love punjabi song. ❤️❤️❤️❤️,1,1,0.0,0.546,0.454,0.9562,Positive
@ranbirrandhawa1865,First time in a Hindi movie a Punjabi folk warrior song is rocking. <br>Only a son of soil can understand the true meaning of lyrics. <br>I don’t think the new generation of even Punjab understands the cultural and historical significance of the song. <br>Regards,431,9,0.0,0.888,0.112,0.5994,Positive
@anssmahmood5013,"<a href=""https://www.youtube.com/watch?v=zqGW6x_5N0k&amp;t=66"">1:06</a> Amazing part ❤",1,0,0.0,0.441,0.559,0.5859,Positive
@maitreyajambhulkar,This song is very inspiring. Roz sunynga main yeh.,2,0,0.0,0.721,0.279,0.4754,Positive
@kiransamra1314,Love the film even❤❤,1,0,0.0,0.417,0.583,0.6369,Positive
@jeronpaul3692,I&#39;m from Kerala and I loved this music 😮‍💨,1,0,0.0,0.642,0.358,0.5994,Positive
@smiteshj2664,What a great acting Ranbeer.John wick movie ki yaad dila dii.❤️❤️,0,0,0.0,0.687,0.313,0.6249,Positive
@kumarm0737,Watched this movie in theatre first show and trust me. Don&#39;t want you to miss this experience it elevates the scence to next level and goosebumps. True punjabi song.,268,1,0.047,0.735,0.218,0.7003,Positive
@mkishore3920,Wow what a song.. check your  testosteron levels after its completion... what a vibe.. not getting meaning of even single line.. but still.. please post the translation..,0,0,0.0,0.811,0.189,0.6542,Positive
@sumanmandal867,Vibes 💯,0,0,0.0,1.0,0.0,0.0,Neutral
@GOATAryan999,This song have a special feeling.❤️❤️,1,0,0.0,0.597,0.403,0.4019,Positive
@letssimplifyit1412,The music ... The vibe ... The goosebumps .... The masterpiece. 🔥,22,0,0.0,0.709,0.291,0.6249,Positive
@simpledudes1966,I LOVE THIS SONG,1,0,0.0,0.323,0.677,0.6369,Positive
