Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@Saroj9863,Bantai ko lageli bhookh 💀🔥,1,0,0.0,1.0,0.0,0.0,Neutral
@vijayjangid7808,OMG.2 minutes ke seen ke liya itna practice 👌,0,0,0.0,1.0,0.0,0.0,Neutral
@ujwalnepal6066,Carryminati ❤,1,0,0.0,1.0,0.0,0.0,Neutral
@thakuraryapundir3626,Blockbuster bhai,0,0,0.0,0.204,0.796,0.5994,Positive
@06anjalibisht73,You are the best 🤣🤣far better than dolly himself 🤣,0,0,0.0,0.496,0.504,0.7964,Positive
@Deepak_dhakar__,Carry+ purav = New Era ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@rajurajput5863,Purav bhai the boys me apka kaam dekh kar maza aa gya 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@shortvide136,Bro&#39;s energy is on another level,0,0,0.0,0.704,0.296,0.2732,Positive
@bharathkamath8147,Purav bhai desi speed ki tarah bartav kar rhe hey❤😂,0,0,0.0,1.0,0.0,0.0,Neutral
@aspirant2833,Purav + carry = 😂 maza agayaaa,0,0,0.0,1.0,0.0,0.0,Neutral
@JACK_TRX,Mja aagya bhai ❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@abitu446,"love from bantai  ki public so much love to all ur content <a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>",0,0,0.0,0.625,0.375,0.8555,Positive
@sciencefunlab3789,Acting kadak kiya he dolly ki,0,0,0.0,1.0,0.0,0.0,Neutral
@soljarraj45,Bantai ❤,1,0,0.0,1.0,0.0,0.0,Neutral
@WizzlyD3ath,Love form nepal keep going on ❤,0,0,0.0,0.543,0.457,0.6369,Positive
@chaitanyapawar693,Mehnat hai bhai .....🔥🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@KCSweetLoveStory,Very beautiful acting,0,0,0.0,0.323,0.677,0.6361,Positive
@gaurangsolanki667,Great work ❤🔥👏🏻👏🏻 <br>Same to same ❤,0,0,0.0,0.549,0.451,0.6249,Positive
@kanhap.433,Bantai ko lageli bhook 💀🔥⏫🕳️,2,0,0.0,1.0,0.0,0.0,Neutral
@bharghavatri9487,Purav is real life character of choco,1,0,0.0,1.0,0.0,0.0,Neutral
@MasTer.0711,Brilliant work 👍,1,0,0.0,0.208,0.792,0.5859,Positive
@nitinvimal6402,Bhai ye banda jo hai shorts or purple T-shirt mai ......isne apne college time par play kiya tha &quot;Outer City&quot;....bhai bhot sahi play tha.......tabse is bande ka fan hun mai,0,0,0.0,0.792,0.208,0.7269,Positive
@salilkabiraa,"Hamara Wala Haraami <a href=""http://www.youtube.com/results?search_query=%23dolly"">#Dolly</a> Tha was epic",1,0,0.0,1.0,0.0,0.0,Neutral
@vipulsalvi17,❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@metsingutsido2120,Kam ase karo ki sab log likes n support kareh jaise ki purav n carry. 😎,0,0,0.0,0.667,0.333,0.6705,Positive
@a_l_f_a_j2617,Bantai ko lagerahi bhook 😹💀😵‍💫,1,0,0.0,1.0,0.0,0.0,Neutral
@Sallu7321,Bade logo ki bade bade harkat 😊,0,0,0.0,1.0,0.0,0.0,Neutral
@-SAMBHAB-7169,"<a href=""https://www.youtube.com/watch?v=S_DRe0qbUJk&amp;t=329"">5:29</a>  achha isliye Microsoft ka server down thaa😮",2,0,0.0,1.0,0.0,0.0,Neutral
@vru_diki1024,Advance congratulations for 100k sub,0,0,0.0,0.506,0.494,0.5994,Positive
@studywitharpitgupta,purav jha will be next srk of bollywood soon,0,0,0.0,1.0,0.0,0.0,Neutral
@OkatuLegends,bhi kya surprise the this is the biggest collab.,0,0,0.0,0.792,0.208,0.2732,Positive
@MrinalDoley-uq4by,I click the video because of carry bhai 🙂🙂🙂,0,0,0.0,1.0,0.0,0.0,Neutral
@BRIJ_11,Like 4 ichadhari naag🐛.....&lt;❤🎀,2,0,0.0,0.444,0.556,0.3612,Positive
@user-ht4jg5jl5e,Op❤❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@meenajoshi4020,Full support to u bro❤,0,0,0.0,0.526,0.474,0.4019,Positive
@mohammadzaid5246,Bhai tu Capton Jacks parrow ka role ker maza aa jayega😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@Overall22,When he call himself &quot;g@ndu creator&quot; I was in tears...no bro you are the best in your own way and no one could ever be like you ❤😭,0,0,0.067,0.729,0.204,0.6705,Positive
@sifcogaming_official,😂😂 carry bhai,1,0,0.0,1.0,0.0,0.0,Neutral
@user-zx3ef9uk3c,Congratulations ❤,0,0,0.0,0.0,1.0,0.5994,Positive
@Assassin27153,Nice Bro Keep Growing ❤,0,0,0.0,0.308,0.692,0.5423,Positive
@Amarfootballyt,Makeup man is 🔥🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@insanepothead0001,Are frenchie bhai aap india kab aae?? (The Boys) 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@YADAVJI98690,😂😂love u bro banco😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@omegalcontents8867,Carry x Purav 🔥🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@_cigrxtte_n_gunz65,BANARAS UNDERGROUND HIP-HOP RESPECT,1,0,0.0,0.492,0.508,0.4767,Positive
@AkashKumar-nj4db,Ek din tumhara isse bhi bda Production house hoga❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Sinutiwari2526,❤❤ keep growing bro ❤,0,0,0.0,0.638,0.362,0.1779,Positive
@Preamx,Bkp khatarnak 💀✅,1,0,0.0,1.0,0.0,0.0,Neutral
@I_MOGAL_KRUPA_439,On Top 1 Video ❤,0,0,0.0,0.526,0.474,0.2023,Positive
@SUREN_999,Bantai wala mast tha😂,0,0,0.0,1.0,0.0,0.0,Neutral
@meghapandey88,Deepak bhaiya - burger khayega😂,0,0,0.0,1.0,0.0,0.0,Neutral
@user-hy8cd9pg1q,Tgda kharcha krta h carry bhai 😂,1,0,0.0,1.0,0.0,0.0,Neutral
@uddude,Bhai Carry Ki Video 50M Fadegi... Bohot Sahi Time... Vadapav Girl Or Ye Dolly bhai .... Carry Ki soch Or Timing 🎯,0,0,0.0,1.0,0.0,0.0,Neutral
@thepsycho08,Bantai ko lsgrki bhook 😂❤,1,0,0.0,1.0,0.0,0.0,Neutral
@azixx1230,Bantai ko lageli bhook😂,2,0,0.0,1.0,0.0,0.0,Neutral
@Vivek_Nath09,Machayenge bantai ko lagi li bhook,1,0,0.0,1.0,0.0,0.0,Neutral
@soorajprajapati2609,Hacker hai bhai❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Selms_beats,We need more part with carry 🙏,0,0,0.0,1.0,0.0,0.0,Neutral
@shorabxLover,Time kitna bhi laga par video nahi masterpiece bna hai 👍,0,0,0.0,0.687,0.313,0.6249,Positive
@PrakashHembram-vz5uh,Your video &lt;&lt;&lt;&lt;&lt;&lt;&lt; Bollywood 😂❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Dhrumil_0726,I am  fan of you but aaj vlog ki starting me esa laga jese arush bhola ki tarah vlog kar rahe ho😂😂,0,0,0.0,0.924,0.076,0.1655,Positive
@thestressbuster2654,But you did amazing work 🎉🎉,0,0,0.0,0.568,0.432,0.5859,Positive
@blowmindlink3894,Purav bhai 5 baar air try karoge toh hojayenga😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@shivanshusingh5068,Maza agya bhai or aao carry ke video me,0,0,0.0,1.0,0.0,0.0,Neutral
@m.s.nirmal9529,We want same video video on <br><br>Elvish and druv rathee,0,0,0.0,0.874,0.126,0.0772,Positive
@satviksinghrajawat9158,Purav bhai aap Sach mai ase hi shoot kar dete ho yeh alg kaam he😂😂,0,0,0.146,0.854,0.0,-0.34,Negative
@EmiwayBantai_FC,Only legends remember &quot; Bantai ko lageli bhuk &quot; 💀,0,0,0.0,1.0,0.0,0.0,Neutral
@meet_0378,Rom Rom Bhaiyo 🙏,2,0,0.0,1.0,0.0,0.0,Neutral
@npcoreff7574,Op bhai 😂❤,0,0,0.0,1.0,0.0,0.0,Neutral
@DCxJINXGaming,That&#39;s why he&#39;s&quot;  AI &quot;,1,0,0.0,1.0,0.0,0.0,Neutral
@mitalihaloi7940,Choco is epic😂,1,0,0.0,1.0,0.0,0.0,Neutral
@user-hf9fk2dc2h,Bantai ko lageli bhookh 😂😂😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@sunitanaik8056,Bhai ke jitne subscriber hai usse jyada toh unke is video mein like mili hai,0,0,0.0,0.848,0.152,0.3612,Positive
@TEAMKILLER374,love you bro😊🎉❤,0,0,0.0,0.323,0.677,0.6369,Positive
@keiii999,Superb ❤,0,0,0.0,0.0,1.0,0.6249,Positive
@RameshwarLongani,Mast❤,0,0,0.0,1.0,0.0,0.0,Neutral
@shivanshmishra7324,Bhai apka kaam badhiya hai😂,1,0,0.0,1.0,0.0,0.0,Neutral
@vivekdendor007,Gajab h bhai,0,0,0.0,0.263,0.737,0.4215,Positive
@vivekdendor007,Supar bhai,0,0,0.0,0.263,0.737,0.4215,Positive
@vivekdendor007,Nice bhai,0,0,0.0,0.263,0.737,0.4215,Positive
@Suryadivyansh,Purav dheere dheere SPEED bnta ja rha haii,0,0,0.0,1.0,0.0,0.0,Neutral
@Travelling_clock,Garam heyy garam heyy⛈️,0,0,0.0,1.0,0.0,0.0,Neutral
@ark_use,Carrryminati X Purav Jha ....,0,0,0.0,1.0,0.0,0.0,Neutral
@ARTIFY_12,Make Mirzapur parody,2,0,0.0,1.0,0.0,0.0,Neutral
@swpnxl,Ha bhai samjh gaya business class,0,0,0.0,0.676,0.324,0.34,Positive
@rijankc2102,Back to Puraverse,0,0,0.0,1.0,0.0,0.0,Neutral
@myselfmika2004,Purv acting ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@user-xy3ef7sm1m,भाई गजब 👌👌,0,0,0.0,1.0,0.0,0.0,Neutral
@OneLordz,Mast 😂,1,0,0.0,1.0,0.0,0.0,Neutral
@selfchenger4053,Wow ❤,0,0,0.0,0.0,1.0,0.5859,Positive
@RadhaYadav-pe1zj,We need Purav as Jack sparrow❤,0,0,0.0,1.0,0.0,0.0,Neutral
@devanshvashisth6986,I THINK THAT PURAV JHA FITS BEST IN KANCHANA MOVIE.,0,0,0.0,0.656,0.344,0.6369,Positive
@sunshineofficial4880,Bhai best video hai ❤❤❤,0,0,0.0,0.488,0.512,0.6369,Positive
@saurav_patel193,Carrybhai ❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Vlogwithdaibak,Love you bhai . ❤❤,0,0,0.0,0.417,0.583,0.6369,Positive
@sudhanshubinod6048,Really enjoying this vlog,0,0,0.0,0.448,0.552,0.5709,Positive
@kamalks392,Bhai no problem acche se video bnao or aur nind Puri karo 🤗,0,0,0.329,0.671,0.0,-0.5994,Negative
@vikashhabibpurytking,❤️,0,0,0.0,1.0,0.0,0.0,Neutral
@raghavkashyap35,Carry bhai Microsoft ka sochkr shoot krre thy 🙂,0,0,0.255,0.745,0.0,-0.34,Negative
@harry5t,Bantai ko lagli bhook 😂,1,0,0.0,1.0,0.0,0.0,Neutral
@bhimraj9941,Raku da ka parody chaiye 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@yon6102,Dolly chai walla upgraded version..,0,0,0.0,1.0,0.0,0.0,Neutral
@ankitdutta7648,Bada chikna lag rha hai purav 😁💗,0,0,0.286,0.714,0.0,-0.34,Negative
@fardeensayyedvlogs786,Bhai se milna hai ek din ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@A67SH,Dubai 😅😅😂❤,1,0,0.0,1.0,0.0,0.0,Neutral
@snowfall_ff,❤,1,0,0.0,0.0,0.0,0.0,Neutral
@SHANUXR,Carry is Live ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@1papaquraishi,Wah bhai love react to kilo ke bhao me bat rha hai 😂😂😂❤,0,0,0.0,0.741,0.259,0.6369,Positive
@Madara8800here,Carry s bhi mil liya bhai apna,0,0,0.0,1.0,0.0,0.0,Neutral
@mrraj9058,Make up  looked soo real that I thought they called real dolly on set😂,1,0,0.0,1.0,0.0,0.0,Neutral
@ChavdaAhir_9194,"Bhai aap ki video banane ki speed sahi he, jitna accha karne jate he utna bigadta he",0,0,0.0,1.0,0.0,0.0,Neutral
@memesbyshots7027,Purav bhai dolly ke sath collab karo😂,2,0,0.0,1.0,0.0,0.0,Neutral
@ameyamahajan479,JUST IMAGINE FOR 5 MINUTES LE LIYE ITNA ..TEAM KARACHA BOHOT HI LAG JATA HA,0,0,0.143,0.714,0.143,0.0,Neutral
@mehfooz_rathore,Only purav and bantai good in mimicry 😂😂,0,0,0.0,0.707,0.293,0.4404,Positive
@ABpnewsanchor0.2,Super bro aap ka har video dekh ta hu,0,0,0.0,0.672,0.328,0.5994,Positive
@YouTube_global,Even YouTube have big sets,1,0,0.0,1.0,0.0,0.0,Neutral
@anushkabirla7678,Love you carry ❤️❤️❤️❤️❤️,0,0,0.0,0.417,0.583,0.6369,Positive
@Inderjeetsinghhph,Franchie from the boys,0,0,0.0,1.0,0.0,0.0,Neutral
@WhoamI-jf2ed,Nice couple,0,0,0.0,0.263,0.737,0.4215,Positive
@JasimYatoo,AI❌<br>Purnav &amp; carey✅,1,0,0.0,1.0,0.0,0.0,Neutral
@Its-Krisha0709,"Literally bruh i was confused ki real chai wala, fake until i see this.Another level 🔥 Waiting for another 💥..! you nailed it ✨🤟&amp; your hard work .keep going ❤️.",2,2,0.228,0.772,0.0,-0.7263,Negative
@amaansings7860,Ah yeah 💯,0,0,0.0,0.312,0.688,0.296,Positive
@gopal_1432,Nice video bhai😍,0,0,0.0,0.417,0.583,0.4215,Positive
@RakhiBhabhi-th8dt,Bhai ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@mr.tirkey6993,Bhai jack sparrow  parody bna ❤ luv uh bro,0,0,0.0,1.0,0.0,0.0,Neutral
@SunitaRana-qf3kc,❤❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@user-on4je9cc9p,Bhai The Boys ka parody banao. U looking a lot like Frenchie.,0,0,0.0,0.783,0.217,0.3612,Positive
@shubhammutha6285,❤❤❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@ishfaqkhaliq8729,Bro is getting famous,0,0,0.0,1.0,0.0,0.0,Neutral
@YOGIBOLTAHAI-i8f,Sahi khel gye,0,0,0.0,1.0,0.0,0.0,Neutral
@AshishVasavaArts,"<a href=""https://www.youtube.com/watch?v=S_DRe0qbUJk&amp;t=345"">5:45</a> asli laga, same 2 same",0,0,0.0,1.0,0.0,0.0,Neutral
@space_trajectory7,Peak male performance 🗿,1,0,0.0,1.0,0.0,0.0,Neutral
@motivationquotes8061,when i saw i knew it&#39;s you with carry 😅😅😅😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@bhaskarjoshi3866,Chusega .... Was epic 😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@Rap-in8ug,Bantai ❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@aakashh45,Carry bhai ne sahi bande ko liya 🗿,0,0,0.0,1.0,0.0,0.0,Neutral
@ayushnivate9018,Bhai woh lounge mai mila tha ladka yaad hai naa....😂 Airport wala video jaldi aana chahiye bhai,0,0,0.0,1.0,0.0,0.0,Neutral
@thestream6,Next carry minati in india ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@bossark2067,Bhaii carry bhaii aagle vlog rost video main le le ga vloger mat bano 😂 just kidding,1,0,0.0,0.915,0.085,0.1027,Positive
@vaibhavmishra3679,&quot; Chusega &quot; was best 😂👍🏻,0,0,0.0,0.543,0.457,0.6369,Positive
@BAND841,Part 2 please,0,0,0.0,0.303,0.697,0.3182,Positive
@dasakash-08,Bhai appka part mast tha,0,0,0.0,1.0,0.0,0.0,Neutral
@gamitnikunj,Bhai mojj kr di😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Shailesh18Sukte,purav bhai next Captain Jack Sparrow please 😂😂😂,0,0,0.0,0.753,0.247,0.3182,Positive
@ranijha9163,We Jha&#39;s. Bihar 💣,0,0,0.0,1.0,0.0,0.0,Neutral
@Fault_sahil,"Emiway x purav next parody,🔥",2,0,0.0,1.0,0.0,0.0,Neutral
@girishgangurde,"Purav Bhai , ek baar &quot;Pirates of the Caribbean&quot; kaa bhi banaoo bhai sahi banega...😂✌",0,0,0.0,1.0,0.0,0.0,Neutral
@Mrmee114,From Assam ❤😊,0,0,0.0,1.0,0.0,0.0,Neutral
@Neeru22,🎉🎉🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@ayushthaku.r,Love from Darbhanga purav bhaiya! Noida mai meet up rakhye:),0,0,0.0,0.667,0.333,0.6696,Positive
@tapumohanta6555,Bhai please make a video on captain Jack sparrow,0,0,0.0,0.753,0.247,0.3182,Positive
@Satyamsinghdavid,Durgesh nai pe bna de bhaii😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Haq_se_bkp,Bantai  ko lageli bhookh 🥵,0,0,0.0,1.0,0.0,0.0,Neutral
@hmmhimangshu5843,Garam hain garam hain .....,0,0,0.0,1.0,0.0,0.0,Neutral
@Chop318,King of Acting,0,0,0.0,1.0,0.0,0.0,Neutral
@adityaaman.20,Ek video banane me itna mehnat 😮,0,0,0.0,1.0,0.0,0.0,Neutral
@mdamanullah3292,Kon se studio me shoot kiye ho aap ?,0,0,0.255,0.745,0.0,-0.34,Negative
@jvsentertain,Collab with carry bhai🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@GoodShotArmy,Emiway bantai king of the Indian hip hop <br>Honey singh paaji baap of the Indian hip hop ♥️ <br>Carry 😂❤❤❤<br>Purav😂❤❤❤<br>Love from maharashtra,1,0,0.0,0.822,0.178,0.0772,Positive
@GoodShotArmy,We want bantai se collab ❤❤❤❤❤ plzzz,0,0,0.0,0.822,0.178,0.0772,Positive
@vaibhavkumar5743,Deepak be like - burger kahega,0,0,0.0,0.615,0.385,0.3612,Positive
@sgaming3618,Isse pata chalta hay ki kiu carry vai ki video itni late hoti hay 😮😮😮,0,0,0.0,1.0,0.0,0.0,Neutral
@Rik_Art_,Bollywood actor :-🤡<br>YouTube actors :- 💀,1,0,0.0,1.0,0.0,0.0,Neutral
@anishbarman56,Carry is looking like our principal 😂,0,0,0.0,0.667,0.333,0.3612,Positive
@user-fr3xh6bf3e,You are more dolly than dolly looks like dolly,1,0,0.0,0.762,0.238,0.3612,Positive
@NomadRides419,Bohot badiya,0,0,0.0,1.0,0.0,0.0,Neutral
@InfoRavi,Nice <br>Likh deta hu 300M like milega,1,0,0.0,0.485,0.515,0.6486,Positive
@lazyasf566,Thanks for 54th subscriber 😊😊🙏🙏,1,0,0.0,0.58,0.42,0.4404,Positive
@mohitf920,Awesome ❤❤,0,0,0.0,0.196,0.804,0.6249,Positive
@yashgamer9,"Purvjjha ki accting ,❌ Bollywood ko jiwan daan ki😂😂",0,0,0.0,1.0,0.0,0.0,Neutral
@BhootiyaManoranjan,Me bhi Andheri me hi hu😅,0,0,0.0,1.0,0.0,0.0,Neutral
@selimaktar9792,Garam hai Garam hai😂🤣🤣,1,0,0.0,1.0,0.0,0.0,Neutral
@gauravjadhav3,Background music fit tuber 😂,0,0,0.0,0.545,0.455,0.3612,Positive
@TheAkashPatel143,They both are roast AI in our India. 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Kartikeditz001-p1b,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@newbie7480,Aree isko mei uss choco wali clip dekh k gay samjha tha real wala🫂🤣😩,0,0,0.0,1.0,0.0,0.0,Neutral
@2stardevraj,Purav Bhai Maine to pehchan liya tha carry Bhai ke video me. 😂😂❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Gautamkaggere,Video inta achhata na apka mehnat ka pratipal mila hai,0,0,0.0,1.0,0.0,0.0,Neutral
@SatyajeetSaikia,Mere ko bilkul bhi anuvab nahi tha ki purav aur carry ka collaboration,0,0,0.0,1.0,0.0,0.0,Neutral
@shrikantpatra,Druve Rathi parody was opic,0,0,0.0,1.0,0.0,0.0,Neutral
@SubhamSah-uc3li,Even AI is also scared after this,0,0,0.0,1.0,0.0,0.0,Neutral
@SubhamSah-uc3li,Bill gates se jef Bezos bana diya😂,0,0,0.0,1.0,0.0,0.0,Neutral
@B05S,Purav Bhai ne Dollywood ko built kiya tha aur destroy bhi kardhiya 😂,0,0,0.241,0.759,0.0,-0.5423,Negative
@infinix.edition,Carry bhai ka future khatre mein hai💀,0,0,0.0,1.0,0.0,0.0,Neutral
@youtubeankush1620,😂😂carry bhai god,0,0,0.0,0.488,0.512,0.2732,Positive
@iqtestcentre,🎉,0,0,0.0,0.0,0.0,0.0,Neutral
@worldaffairsat1.50x9,Ek challenge: Dolly banke dolly k pas jao,0,0,0.0,0.822,0.178,0.0772,Positive
@freedesign8316,Itna big setup or time to Bhuvan ne SRK ko bulaya tha usme bhi nhi lga hoga😅,1,0,0.0,1.0,0.0,0.0,Neutral
@user-dv8uy5rk8m,Bantai ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@MrGambler4466,Bhai please tech burner ka video banao atcha lagega love feom Meghalaya❤😂,0,0,0.0,0.606,0.394,0.7579,Positive
@sourabhs.k,Bill gates ❌ Christopher ✅,1,0,0.0,1.0,0.0,0.0,Neutral
@1AdnanAhmed1,Bro is literally Akshay Kumar of YouTube but way better then what,0,0,0.0,0.741,0.259,0.5927,Positive
@KumarBisunke-kj3mj,Nepal SE Hun ❤️❤️,0,0,0.0,1.0,0.0,0.0,Neutral
@Sajidfltnns,Purav ❤❤❤bhai,0,0,0.0,1.0,0.0,0.0,Neutral
@engryvivek55,the reason why microsoft crass,0,0,0.0,1.0,0.0,0.0,Neutral
@ankitsinghal8256,Hype aaygi phirse😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Zørofromeonepiece,Best video ❤,0,0,0.0,0.192,0.808,0.6369,Positive
@dheerajjoshi08,Burger khayega... Hmmmm😅😅😅,1,0,0.0,1.0,0.0,0.0,Neutral
@kirandevi4315,Carry ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@vinodpaikrao1248,Bantai ❤,0,0,0.0,1.0,0.0,0.0,Neutral
@gopalgoel8814,गरम है गरम 😅😅😅😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@SayanDass,You&#39;re really good but bhai Carry ne instantly jo woh bola Bantai ko lageli bhook💀damn you know it now who&#39;s waiting for ya on the top,0,0,0.0,0.848,0.152,0.51,Positive
@rongpapal,Jacks sparrow wala act Karo bhai ma kasam Jaan fuuk doge usme tm bhai ek no hoga dekhna👌🤗,0,0,0.115,0.885,0.0,-0.296,Negative
@babuforu78,Love from bkp 🔥🔥❤,1,0,0.0,0.417,0.583,0.6369,Positive
@DeadBack07,Purav jha love button ❤,0,0,0.0,0.417,0.583,0.6369,Positive
@abhasaxena4694,Purav bhai ne carry ka muh me le liya choco 🍫 🍫 🍫 🤣🤣🤣😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@akshaykasaudhan4478,Bro you are looking like frenchy from The Boys series 😂😂,0,0,0.0,0.8,0.2,0.3612,Positive
@amankumarbehera6232,Machayenge 4 bajana chote😂,2,0,0.0,1.0,0.0,0.0,Neutral
@ShahidKhan-ew4vm,bantai ki public ❤❤,1,0,0.0,1.0,0.0,0.0,Neutral
@niteshsumanvlogs3306,Maja aagya bhaiiii yee 🤣🤣🤣,0,0,0.0,1.0,0.0,0.0,Neutral
@WEartist-oh8uw,Yeh real mai YouTuber ka lifestyle and Tiktoker on signal 🚥 life style,0,0,0.0,1.0,0.0,0.0,Neutral
@wrathgotnochill3298,Like chahiye bhai mast video hai,0,0,0.0,0.667,0.333,0.3612,Positive
@KALKI-08,Speed ka sirf ek aur 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@aslimustafijurlive,Bantai ko lageli bhook😅,0,0,0.0,1.0,0.0,0.0,Neutral
@DANISH2003,Bhai kabhi mujhe bhi shoutout de de 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@opinionnnn,He is looking like @CASarthakAhuja,0,0,0.0,0.615,0.385,0.3612,Positive
@sonujack6901,❤,0,0,0.0,0.0,0.0,0.0,Neutral
@YamrajSniper,❤,0,0,0.0,0.0,0.0,0.0,Neutral
@rohit_bhagali759,Bantai😂❤,0,0,0.0,1.0,0.0,0.0,Neutral
@AbhiEmpire,Bantai ko lageli bhookh 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@shailendrajhavre3448,Dolly x billgates❎ purav x carry✅,0,0,0.0,1.0,0.0,0.0,Neutral
@SureshSinghChahal-pn1zs,Bhai video jaldi banane ke chakkar mein tum apna kharab kar rahe ho thuda time lo script time do time lagega but result bhi accha ayega ❤baki video bahut achhi hoti hai,0,0,0.0,1.0,0.0,0.0,Neutral
@pdxharryyt6953,Love from bkp 😊❤,1,0,0.0,0.417,0.583,0.6369,Positive
@anujgoyal0707,Purav bhai aap apne universe ka naam &quot;Puriverse&quot; rakhna jaha saare aapke characters ho,0,0,0.0,1.0,0.0,0.0,Neutral
@NEYFCCREATIONZ,That garam hai garam hai😂<br>Aur mai bhi bkp fan hu ❤,0,0,0.0,0.796,0.204,0.3182,Positive
@editsnime,Garam hai garam hai 😂,1,0,0.0,1.0,0.0,0.0,Neutral
@manojshelke7577,Hmm<br>Choko😂,1,0,0.0,1.0,0.0,0.0,Neutral
@Sarfaraz707,Bhai ke saare videos Mila ke jitne views hai utne iss akele vlog me views hai 😅😂,0,0,0.0,1.0,0.0,0.0,Neutral
@HalkBoy-uo7bl,❤,0,0,0.0,0.0,0.0,0.0,Neutral
@sayan8378,isiliye kehte hyn dost ki baat suna kar 1.4 mil views nice 😂,0,0,0.0,0.797,0.203,0.4215,Positive
@thakurpradeep2422,@carryminati,1,0,0.0,1.0,0.0,0.0,Neutral
@user-oo9ds3mz8j,Man just do <br>Pirates  of the Caribbean of jack Sparrow😅😊🎉,0,0,0.0,1.0,0.0,0.0,Neutral
@cheapcreates4740,bhai bina chashma ke dolly se jyada jacksparrow jaisa lg rha hai,0,0,0.0,1.0,0.0,0.0,Neutral
@rahulingale3250,🔥🔥,0,0,0.0,1.0,0.0,0.0,Neutral
@ndnaveendandriyal7451,Manne tanne dill diya tha,0,0,0.0,1.0,0.0,0.0,Neutral
@user-cw2th2gm9d,I have already watch the video from Carryminati 😂😂😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@becarsshorts,Bhai aapko ye challenge hai ki aap Dolly banke Dolly ke Samne Jao chai peene aur reation shoot kro 🎯🎯🎯🎯🎯,0,0,0.111,0.829,0.06,-0.2732,Negative
@aradhyam9586,❤❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@DeepRoy59,❤❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@halflife7600,India ka Speed 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@ravingautam1481,India ka speed 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@subhamitdeb6824,U look exactly like dolly,0,0,0.0,0.545,0.455,0.3612,Positive
@rakeshbarwal467,❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@Zatin.,❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@vedant7546,❤❤❤,0,0,0.0,1.0,0.0,0.0,Neutral
@FakeAccount-gb5mh,🎉🎉🎉,0,0,0.0,1.0,0.0,0.0,Neutral
